ID,Flux
MAR04118,1.0
MAR04116,1.0
MAR00983,1.0
MAR01015,1.0
MAR01093_f,1.0
temporary_exchange_MAM01362c,1.0
temporary_exchange_MAM02630c,1.0
temporary_exchange_MAM02040c,1.0
temporary_exchange_MAM02362c,1.0
