ID,Flux
MAR00958,1.0
MAR00960,1.0
MAR00961,1.0
temporary_exchange_MAM01362c,1.0
temporary_exchange_MAM02630c,2.0
temporary_exchange_MAM02026c,2.0
temporary_exchange_MAM02039c,2.0
temporary_exchange_MAM02040c,2.0
temporary_exchange_MAM02364c,1.0
temporary_exchange_MAM02027c,1.0
