GeneID,RPKM_zero,RPKM_final
ENSG00000108342,20.09201095,8.945702667
ENSG00000119535,10.26029488,9.396058871
ENSG00000147408,15.56383737,20.54407565
ENSG00000169826,23.88227094,17.74087548
ENSG00000136488,30.54179951,16.74632107
ENSG00000213218,37.3406752,32.50752677
ENSG00000204414,48.99402736,48.3227169
ENSG00000103653,29.39384242,18.07822869
ENSG00000183117,3.716223549,4.050017708
ENSG00000121904,4.178521704,2.936871957
ENSG00000164796,3.595579056,2.890866372
ENSG00000126545,55.59620192,44.72444184
ENSG00000135222,39.92466701,28.8796907
ENSG00000171209,66.08463082,70.73382297
ENSG00000113712,11.18187787,7.54553544
ENSG00000180138,29.26650713,42.43636228
ENSG00000141551,7.315544145,5.728956082
ENSG00000213923,21.66571839,21.56574526
ENSG00000169118,8.110239548,8.558088277
ENSG00000133275,23.17135852,28.00534923
ENSG00000151292,12.96371375,9.658429782
ENSG00000101266,4.880583846,5.842452936
ENSG00000070770,8.649660886,6.567587181
ENSG00000254598,58.7591501,61.83631905
ENSG00000204435,17.69793022,17.91553934
ENSG00000173546,5.284084261,5.342877873
ENSG00000114646,9.635538634,9.466850988
ENSG00000104218,11.21000801,9.873690491
ENSG00000144655,21.85084807,14.91492849
ENSG00000110925,8.690436265,4.240786266
ENSG00000178662,5.331291642,5.17231888
ENSG00000159176,7.410422075,3.631325675
ENSG00000175183,16.87709776,16.00753781
ENSG00000129170,34.92979602,25.29998287
ENSG00000170373,96.75596329,119.8469222
ENSG00000125831,93.37932086,60.84028249
ENSG00000170369,109.4287407,87.94731479
ENSG00000101439,21.97127645,27.43939368
ENSG00000101441,73.54125127,42.50998614
ENSG00000170367,118.845067,116.5632317
ENSG00000175315,85.54236505,103.7041841
ENSG00000077984,61.42548981,40.89842094
ENSG00000125815,73.0410343,104.5407795
ENSG00000173335,35.03031206,15.3607644
ENSG00000101435,122.4020236,152.246377
ENSG00000121552,54.47955146,52.72984211
ENSG00000160213,33.68108271,38.07938408
ENSG00000101138,10.86955058,13.18097205
ENSG00000101811,14.58289612,10.59966119
ENSG00000177613,12.7142879,9.334297048
ENSG00000176102,14.55107198,13.89403021
ENSG00000125823,80.11675064,80.55022692
ENSG00000228836,21.79156391,18.77620577
ENSG00000236446,57.41318294,44.34467914
ENSG00000126890,54.25434064,44.54631426
ENSG00000212710,9.156197055,5.914306029
ENSG00000271079,15.41700129,23.85352279
ENSG00000288784,34.3408866,41.59393989
ENSG00000271321,13.08576857,24.23227563
ENSG00000236761,14.43201882,37.43441922
ENSG00000159692,16.39066307,15.77212613
ENSG00000175029,4.621633059,4.57862624
ENSG00000117151,10.62351298,9.282855555
ENSG00000178971,9.187328161,5.876933162
ENSG00000102974,12.10041304,12.17030467
ENSG00000124092,12.60758703,20.13993159
ENSG00000175826,23.49711085,20.05616063
ENSG00000060069,7.89712655,22.02777146
ENSG00000144579,22.24346041,14.38787211
ENSG00000175215,8.782165155,5.63871415
ENSG00000144677,11.43544338,9.213513354
ENSG00000137770,10.24511068,6.46331782
ENSG00000150281,38.73725153,37.77633611
ENSG00000116761,25.0127716,21.91116909
ENSG00000164932,48.09431371,53.9301958
ENSG00000134030,8.700569662,11.93354911
ENSG00000163599,28.39455101,26.68485791
ENSG00000044115,23.00557344,22.86870446
ENSG00000066032,8.519869974,7.77924914
ENSG00000183230,8.15130065,9.672185672
ENSG00000119326,18.71613795,15.1176927
ENSG00000168036,14.34996196,11.63813819
ENSG00000178585,11.37760389,4.803454118
ENSG00000132792,17.29448798,18.12696799
ENSG00000198561,8.17361289,8.907596873
ENSG00000169862,9.975418679,11.76033313
ENSG00000040531,15.31540712,13.41952812
ENSG00000171793,10.48666463,15.81922083
ENSG00000047230,15.01697788,15.97160286
ENSG00000198730,18.63024976,15.47721532
ENSG00000162438,17.21152225,12.34204879
ENSG00000141086,26.86036867,18.00878565
ENSG00000064601,8.559128827,4.847048639
ENSG00000164733,12.4519894,14.28888147
ENSG00000109861,8.058966242,8.54143834
ENSG00000117984,14.53776315,8.763033038
ENSG00000196188,20.09039022,41.81187253
ENSG00000174080,19.34407251,17.63864685
ENSG00000100448,29.94748852,23.16151041
ENSG00000103811,7.823922593,8.71357088
ENSG00000143387,8.652881556,9.361009442
ENSG00000135047,10.42070887,6.926055432
ENSG00000256043,9.438947384,4.049539625
ENSG00000163131,16.45021471,12.61175865
ENSG00000136943,10.03005577,12.42738765
ENSG00000172543,36.72296879,35.26519609
ENSG00000101160,4.706467688,2.635130292
ENSG00000085733,16.24615131,19.90660669
ENSG00000077063,11.5466618,6.796974164
ENSG00000143079,11.19631042,12.55885121
ENSG00000142544,22.49820398,15.81428199
ENSG00000174177,17.62309478,13.52713858
ENSG00000178531,34.51388909,30.07648377
ENSG00000233932,21.8100351,21.73803082
ENSG00000205279,45.37765946,41.53765191
ENSG00000107611,4.878851429,7.11576456
ENSG00000180891,17.95680763,27.40709047
ENSG00000107874,31.68284402,35.85842247
ENSG00000055130,18.11491923,25.95936207
ENSG00000108094,9.903454549,5.438317752
ENSG00000036257,5.689297564,3.759667667
ENSG00000139842,9.665156672,12.69688923
ENSG00000158290,3.60722419,2.987010181
ENSG00000166266,5.790284048,4.291138973
ENSG00000044090,11.11762081,9.645451355
ENSG00000112659,5.843127332,8.076010777
ENSG00000112514,35.51709682,36.52129883
ENSG00000119929,38.93191051,16.39881136
ENSG00000257923,4.75247287,5.324532716
ENSG00000111249,7.676993342,5.275278115
ENSG00000138161,36.03774927,41.91020937
ENSG00000150316,29.47012359,30.43450782
ENSG00000163510,9.496920714,6.175984708
ENSG00000273559,15.08188135,17.19928062
ENSG00000153015,4.691807881,3.602770849
ENSG00000095485,19.07794291,9.672990577
ENSG00000152404,11.72579406,8.666537856
ENSG00000109182,26.28895871,18.6188649
ENSG00000006210,10.72709547,18.96609788
ENSG00000168329,18.28943227,20.63388031
ENSG00000154639,6.628622188,15.942176
ENSG00000163739,46.06478731,20.96239227
ENSG00000169245,30.42792531,23.79247282
ENSG00000169248,43.55508467,30.76707627
ENSG00000107562,15.76266536,21.41032533
ENSG00000156234,36.27373517,25.5384766
ENSG00000145824,19.86293944,20.92135372
ENSG00000161921,32.43759118,32.44857059
ENSG00000189377,52.05457243,33.20446096
ENSG00000081041,59.55119077,46.32911922
ENSG00000163734,45.54229785,36.51269957
ENSG00000163735,21.11572947,27.11684224
ENSG00000124875,38.06415216,49.54342649
ENSG00000138755,29.36170481,22.19756662
ENSG00000163464,20.77325634,24.16295705
ENSG00000180871,24.91631149,25.46226647
ENSG00000186810,24.04550303,20.37400861
ENSG00000121966,21.32693397,21.88049372
ENSG00000160683,10.53109894,12.31209916
ENSG00000172215,16.6259987,16.7862525
ENSG00000185753,9.758584982,14.23216005
ENSG00000165182,27.55460661,20.36196869
ENSG00000204165,99.28265708,105.3954969
ENSG00000203933,43.93899047,50.90544819
ENSG00000154832,25.20091958,18.41952917
ENSG00000168772,11.69903016,13.65466889
ENSG00000171604,26.33871647,21.65855175
ENSG00000008283,21.76884939,28.39914601
ENSG00000162144,15.86277601,6.416665268
ENSG00000174151,14.69963833,11.96779673
ENSG00000114395,34.97634291,42.69445766
ENSG00000166347,6.879861192,12.4547782
ENSG00000103018,11.57203389,18.62720742
ENSG00000182224,12.21261199,9.220973183
ENSG00000167740,25.29319678,18.64092524
ENSG00000159348,24.52305675,21.03218744
ENSG00000166394,6.510261256,6.164429104
ENSG00000100243,7.092744865,21.25038714
ENSG00000065615,4.651765035,3.205946674
ENSG00000215883,10.63198593,8.539026413
ENSG00000051523,22.01306852,18.3197607
ENSG00000165168,12.40705335,12.92795559
ENSG00000071967,10.16532714,5.039572167
ENSG00000179091,44.91478802,28.93773742
ENSG00000172115,12.00567141,12.76212962
ENSG00000273749,7.587810816,9.194699445
ENSG00000055163,9.379675052,9.523492668
ENSG00000161544,31.52890136,42.63897842
ENSG00000183035,25.35435283,43.62383145
ENSG00000155833,16.26615886,11.50081155
ENSG00000083799,4.468886682,12.47406306
ENSG00000140459,28.79754494,15.06402405
ENSG00000160882,20.3109322,26.03065111
ENSG00000179142,17.35545674,25.58604919
ENSG00000148795,31.29423068,33.060157
ENSG00000137869,12.38732385,6.217688014
ENSG00000140465,34.8632212,39.56372372
ENSG00000140505,20.87565844,37.23503108
ENSG00000138061,15.72304782,14.49991402
ENSG00000119004,5.109202536,2.919051741
ENSG00000231852,28.76632439,10.90466111
ENSG00000019186,14.86664598,13.43165614
ENSG00000095596,25.60227247,15.44548708
ENSG00000003137,15.19314329,15.88103789
ENSG00000187553,9.503001263,7.188333559
ENSG00000135929,23.48637207,20.69095151
ENSG00000111012,20.10424946,30.99745754
ENSG00000186684,12.11867422,10.79463915
ENSG00000197838,53.81746633,66.39616886
ENSG00000255974,35.43719969,46.12923297
ENSG00000198077,27.04933236,18.18914298
ENSG00000197408,19.13943469,15.43524088
ENSG00000108242,29.46607979,37.40171368
ENSG00000165841,6.068483989,7.012971972
ENSG00000138115,31.70667063,29.84629211
ENSG00000138109,18.68085372,12.13015335
ENSG00000100197,28.06758142,27.5279776
ENSG00000130649,7.060418963,8.778521117
ENSG00000197446,37.43237985,30.52922446
ENSG00000134716,19.89171765,12.4560194
ENSG00000186104,28.73483047,17.61124755
ENSG00000167600,26.93426798,25.95545689
ENSG00000155016,8.883844488,8.698223164
ENSG00000073067,18.52695906,18.01231809
ENSG00000146233,21.80575277,19.2416121
ENSG00000160868,17.77987228,12.39278227
ENSG00000021461,30.41015628,22.64178153
ENSG00000106258,11.46495495,8.171508681
ENSG00000160870,14.35415553,5.055704476
ENSG00000036530,13.26570211,10.33781674
ENSG00000187048,26.99498326,25.2449293
ENSG00000162365,26.72666803,19.88378557
ENSG00000142973,24.10418997,13.08959713
ENSG00000171903,24.84573901,18.36907751
ENSG00000186204,16.5835942,16.55706286
ENSG00000186115,13.73979179,14.49690285
ENSG00000171954,22.60096913,19.17842551
ENSG00000186529,13.69463516,18.00045792
ENSG00000186526,20.45870228,20.08054983
ENSG00000145476,5.604934467,7.77118081
ENSG00000186377,30.93357022,33.33319461
ENSG00000186160,31.2601056,20.32836365
ENSG00000001630,19.91926018,18.47344209
ENSG00000167910,17.48542574,13.55451298
ENSG00000172817,6.013735926,5.829803182
ENSG00000180432,15.81801701,28.85658975
ENSG00000205795,16.3485501,16.42369895
ENSG00000173198,14.61084157,11.47226857
ENSG00000152207,11.75923668,6.411577836
ENSG00000120306,83.20695755,71.65727051
ENSG00000108669,8.410513282,12.84381028
ENSG00000105443,15.23571427,10.04225151
ENSG00000008256,9.226157906,10.32908791
ENSG00000100055,13.23810771,12.74690561
ENSG00000115165,6.884055422,6.513970457
ENSG00000170891,50.8650858,69.13582268
ENSG00000166265,23.14820516,26.59544324
ENSG00000180902,12.92551624,12.31429031
ENSG00000100592,12.00844771,6.025795176
ENSG00000146122,8.22261869,5.614306931
ENSG00000173406,13.81740879,11.94422652
ENSG00000153071,12.45129828,8.252534779
ENSG00000136848,9.007131655,9.854207921
ENSG00000276644,8.918106266,6.907981098
ENSG00000126733,13.14437483,12.04155825
ENSG00000165617,14.22609962,12.8646933
ENSG00000164488,22.72558663,16.81861742
ENSG00000197380,13.01665622,18.25204027
ENSG00000129562,102.4250534,84.47818887
ENSG00000173402,9.333979839,5.412128601
ENSG00000134780,9.347452431,8.696627914
ENSG00000164535,21.43472127,14.96103742
ENSG00000178149,18.13322325,26.73700629
ENSG00000179284,27.93956523,16.58455251
ENSG00000110887,26.15678796,20.54880758
ENSG00000182346,38.71947628,23.97692394
ENSG00000112977,25.59887888,22.16923968
ENSG00000132676,28.43514741,20.35117328
ENSG00000196730,13.2832156,6.952679939
ENSG00000035664,6.078685792,6.4845733
ENSG00000167657,22.13435753,31.28208428
ENSG00000163331,118.3786206,135.8675184
ENSG00000070190,18.62053567,20.53518016
ENSG00000117593,15.82585216,10.88443024
ENSG00000123977,31.69968976,37.12892657
ENSG00000204209,27.63308704,28.7772026
ENSG00000071626,13.26873736,16.69274355
ENSG00000183283,11.42099273,8.871171193
ENSG00000092345,16.47691543,15.34754015
ENSG00000006634,10.4439617,7.768412276
ENSG00000161692,21.02503153,17.16391012
ENSG00000123454,18.3415332,13.71677277
ENSG00000155368,47.71657225,47.47178411
ENSG00000113758,16.25946947,30.01129913
ENSG00000003249,17.23859622,16.48058696
ENSG00000244274,24.50294527,32.72609037
ENSG00000136279,3.986075404,1.868903836
ENSG00000105516,10.53934141,12.19940059
ENSG00000138231,19.96110175,13.57452848
ENSG00000137992,8.07784684,8.55929723
ENSG00000185610,19.90074454,11.97249275
ENSG00000122741,6.888124127,5.362425832
ENSG00000100897,14.95238431,15.68443675
ENSG00000198876,17.3908176,23.85482711
ENSG00000198889,20.69982967,25.11217072
ENSG00000198354,20.5711908,23.29954196
ENSG00000164934,12.80319819,9.883313581
ENSG00000132017,41.70865329,36.31934376
ENSG00000163257,12.86202606,14.97951174
ENSG00000115827,7.946371093,3.722965828
ENSG00000119599,17.95721359,27.49526862
ENSG00000182308,14.23336394,13.09611774
ENSG00000176566,14.60608874,9.309559417
ENSG00000139990,8.95413465,7.573196446
ENSG00000143164,19.7131331,13.15199344
ENSG00000136485,9.361391223,8.402114564
ENSG00000132716,15.5508516,16.33168166
ENSG00000226372,13.48638703,19.22446781
ENSG00000189186,20.67455629,21.04885677
ENSG00000172992,26.45974585,19.72941806
ENSG00000164465,13.04349523,4.60777214
ENSG00000057019,11.90478337,12.38758268
ENSG00000187323,4.953480621,7.285343379
ENSG00000161634,98.93320862,109.3154459
ENSG00000170959,10.63123431,15.82809874
ENSG00000146038,12.41352389,12.54687008
ENSG00000222046,26.94617439,22.45948055
ENSG00000166341,7.772748349,7.100644067
ENSG00000197410,4.575768039,4.500657639
ENSG00000156136,18.32770135,25.38644797
ENSG00000133083,8.101469639,17.38385341
ENSG00000170390,15.79265327,16.70809595
ENSG00000163673,9.581130504,9.288083077
ENSG00000198924,11.6062047,11.62311014
ENSG00000118655,17.44921977,19.15601264
ENSG00000152457,9.070656881,13.78254901
ENSG00000011465,9.315307718,7.966207083
ENSG00000151065,17.65150917,35.3601656
ENSG00000172795,7.823594873,9.35372004
ENSG00000110063,10.13501262,14.87616558
ENSG00000163357,28.69834648,29.33176566
ENSG00000163354,28.51971751,11.48405224
ENSG00000164935,31.42724449,46.47817292
ENSG00000080166,9.273810444,6.454799105
ENSG00000129187,33.67482268,33.63540911
ENSG00000204843,6.162227859,7.72848398
ENSG00000175203,10.39100627,6.94039193
ENSG00000137100,16.38428791,13.90223434
ENSG00000132912,5.676856945,3.104176669
ENSG00000166847,6.790070395,6.564367152
ENSG00000104671,45.57957836,39.34831883
ENSG00000179958,52.39684495,63.78614007
ENSG00000043093,5.853476423,9.510302036
ENSG00000150401,21.78457313,29.91313408
ENSG00000188215,10.38217258,7.166928142
ENSG00000109184,8.218788302,9.461641198
ENSG00000137692,4.317957509,5.560807777
ENSG00000077279,6.40719017,10.30032007
ENSG00000169738,44.26871507,47.6638708
ENSG00000130311,12.22220399,8.710183133
ENSG00000153904,19.7598193,15.88662854
ENSG00000213722,31.51620016,25.41230288
ENSG00000167986,11.0472891,8.370587484
ENSG00000134574,20.7327165,15.61729469
ENSG00000132437,34.04920554,34.03614518
ENSG00000100523,4.692632512,5.448542419
ENSG00000085788,9.956206103,16.23590392
ENSG00000170967,17.36924946,19.34174303
ENSG00000197312,5.972158145,2.727023263
ENSG00000175197,43.01967917,45.06719349
ENSG00000168209,17.26828312,22.14055963
ENSG00000145358,16.54037244,21.12766874
ENSG00000181418,15.74765563,13.88927551
ENSG00000203797,18.72478045,29.04561347
ENSG00000244038,21.51187325,13.53385261
ENSG00000204580,15.91914498,11.91035178
ENSG00000162733,3.95446396,5.319049316
ENSG00000198171,58.41818158,54.90191369
ENSG00000099977,28.18713746,18.02323652
ENSG00000099974,33.12421554,29.18029561
ENSG00000079785,7.910933169,9.172014915
ENSG00000178105,7.231349567,2.92297661
ENSG00000013573,16.72737674,13.78558986
ENSG00000100201,8.331108906,12.22741578
ENSG00000088205,9.412943209,10.34636796
ENSG00000168872,10.82183089,9.319723637
ENSG00000157349,12.5048004,15.90587003
ENSG00000064703,6.489314071,8.637286036
ENSG00000165732,20.55228662,22.14497093
ENSG00000174243,14.73098333,15.033233
ENSG00000089737,11.22406144,9.67338896
ENSG00000109832,8.668515902,6.420408605
ENSG00000124228,10.80164022,7.671055895
ENSG00000182810,23.86546612,35.83310431
ENSG00000125485,13.98631681,19.36094245
ENSG00000123136,26.57812503,13.44443346
ENSG00000198563,13.61648789,11.02168455
ENSG00000215301,6.798987723,4.978537458
ENSG00000067048,13.55303901,23.73072384
ENSG00000152670,13.89857446,15.56684456
ENSG00000183258,21.28937189,14.22428206
ENSG00000198231,12.02464291,8.092391163
ENSG00000080007,24.67139501,37.91852395
ENSG00000145833,8.056621987,4.606641388
ENSG00000213782,30.68596317,24.40871911
ENSG00000105671,20.04047656,13.06636134
ENSG00000108654,8.112855147,4.092232628
ENSG00000107625,22.20189856,33.42861973
ENSG00000185163,6.618157544,10.19884115
ENSG00000278053,8.298399272,5.490208791
ENSG00000184735,13.97381754,14.33582
ENSG00000123064,17.2973541,11.88707203
ENSG00000111364,18.4154756,17.66431575
ENSG00000136271,18.08159868,6.604622041
ENSG00000118197,15.69812022,8.722385952
ENSG00000110367,9.107642018,9.525340747
ENSG00000137628,8.808517773,5.843974786
ENSG00000181381,7.208324913,12.10781479
ENSG00000177030,29.19855586,21.66586002
ENSG00000104325,18.13548448,18.48239873
ENSG00000242612,21.13210244,16.98237335
ENSG00000158796,23.91262077,33.65551597
ENSG00000160570,27.30974275,19.55764207
ENSG00000023892,23.46590266,18.34674488
ENSG00000140995,11.67546333,8.33962566
ENSG00000164821,88.95022907,105.8443704
ENSG00000164816,128.449069,178.4062542
ENSG00000164822,110.3486035,115.2550757
ENSG00000164825,115.1359381,63.23729815
ENSG00000176797,115.8734148,27.39001516
ENSG00000177243,34.73308452,7.019584254
ENSG00000176782,186.3356042,15.00885241
ENSG00000177023,227.4544656,232.357688
ENSG00000184276,83.11880452,50.40088936
ENSG00000203970,137.542305,54.15788759
ENSG00000180872,43.82729461,45.81028874
ENSG00000214642,231.4212347,214.2830133
ENSG00000177684,275.0888423,201.5013266
ENSG00000215547,219.9037295,271.5809059
ENSG00000215545,195.4428708,230.8297816
ENSG00000131068,47.06066808,64.53792342
ENSG00000180483,123.132266,119.5711912
ENSG00000204548,134.2407324,153.8360037
ENSG00000180424,205.3104814,117.9744792
ENSG00000180383,72.78564797,67.4490487
ENSG00000178591,48.01990619,34.14374951
ENSG00000125788,143.7417956,201.2592582
ENSG00000088782,117.626416,150.2382979
ENSG00000185982,121.237424,80.68116821
ENSG00000125903,90.12632386,82.14204916
ENSG00000186458,28.50972102,23.37180968
ENSG00000205882,53.92129204,46.20523241
ENSG00000205883,205.4158771,139.5873471
ENSG00000205884,278.0877512,204.8986295
ENSG00000171711,212.5562043,272.8711307
ENSG00000177257,239.8101907,279.9079221
ENSG00000143753,31.85655074,29.24050758
ENSG00000168350,9.811968723,6.666251435
ENSG00000124795,10.80819918,4.724671681
ENSG00000119522,13.04547388,8.944855919
ENSG00000213047,5.572618885,5.304423693
ENSG00000205744,28.16890621,22.99799455
ENSG00000146966,19.38342551,20.75807025
ENSG00000175984,8.123644732,5.741554917
ENSG00000162777,29.29499718,26.68240428
ENSG00000105339,9.7543523,9.520300678
ENSG00000174485,5.189550626,5.292435416
ENSG00000198837,7.885486901,9.204625931
ENSG00000137145,6.038710884,2.488307047
ENSG00000184014,5.018031844,3.578281835
ENSG00000170456,6.750088106,3.220849133
ENSG00000174839,10.94506544,16.85511283
ENSG00000205593,13.56515114,17.55693746
ENSG00000139726,16.11843616,18.67388033
ENSG00000024526,12.46133485,11.95370705
ENSG00000035499,18.6496943,20.74026801
ENSG00000166153,16.4335934,18.40616304
ENSG00000100150,10.39511024,12.63572043
ENSG00000121690,22.38680548,18.05919362
ENSG00000155792,22.26722444,20.92320102
ENSG00000023697,46.87500804,65.07082078
ENSG00000136986,6.785669178,3.966908328
ENSG00000072849,12.37933831,11.17945995
ENSG00000099958,19.9343065,15.16648675
ENSG00000175084,21.03483305,26.79526621
ENSG00000100418,10.7454262,9.654283285
ENSG00000121644,9.417172514,10.25880988
ENSG00000140543,8.837256501,11.31000064
ENSG00000182108,10.58499341,12.05818826
ENSG00000160049,13.98885991,11.44767991
ENSG00000169598,15.50750357,9.136839953
ENSG00000185000,18.87991463,12.40625887
ENSG00000062282,13.27660418,14.10371735
ENSG00000184210,23.21086251,20.65431612
ENSG00000070413,11.09452426,15.27621686
ENSG00000183628,15.23108025,12.1878768
ENSG00000128185,41.79564693,24.03323085
ENSG00000128191,10.69684607,9.394678479
ENSG00000065357,10.9977437,12.10322644
ENSG00000136267,10.48317989,15.56095869
ENSG00000077044,10.36502255,6.365834548
ENSG00000153933,4.189980613,3.171170272
ENSG00000058866,7.447008823,4.596037527
ENSG00000102780,2.99254559,2.228744005
ENSG00000157680,4.690829025,1.786065942
ENSG00000274588,9.038048315,6.722584403
ENSG00000145214,18.1187449,20.8229219
ENSG00000149091,9.108545103,7.647006378
ENSG00000114956,49.85838539,39.82969361
ENSG00000116133,9.799666602,9.624706461
ENSG00000172893,25.57529977,16.62290381
ENSG00000117682,21.17534073,29.34449028
ENSG00000104808,41.48549699,61.71183702
ENSG00000228716,11.53610813,10.2060707
ENSG00000139549,9.980946684,11.81001218
ENSG00000102967,9.215404161,5.003227362
ENSG00000095059,39.16365135,24.56616229
ENSG00000157379,22.00209446,21.47532306
ENSG00000278535,11.62742278,6.808011011
ENSG00000102796,29.44230278,41.55632093
ENSG00000167536,24.35620027,26.27126341
ENSG00000100867,10.44132161,10.70701715
ENSG00000162496,21.29331652,15.28737501
ENSG00000157326,30.37431986,16.81215483
ENSG00000187630,26.37804815,25.43120654
ENSG00000100612,21.42995938,20.24392405
ENSG00000109016,30.18055331,51.67690203
ENSG00000184544,31.32444627,24.39408912
ENSG00000073737,15.46886292,12.01022734
ENSG00000181192,14.17146572,15.20421217
ENSG00000109606,17.61761281,24.60852587
ENSG00000204560,16.51377612,21.31620101
ENSG00000067248,12.57983641,8.914777773
ENSG00000132153,15.52490992,7.942925529
ENSG00000089876,29.96904161,16.83736258
ENSG00000005100,11.46023646,7.726146861
ENSG00000134815,9.515796731,10.85654098
ENSG00000101452,14.56552806,10.20082305
ENSG00000174953,6.091509937,9.174879453
ENSG00000150990,10.89175668,8.946711408
ENSG00000140829,12.59715692,18.27903628
ENSG00000108406,16.69339519,17.01068579
ENSG00000163214,8.814819338,7.185188571
ENSG00000108771,16.54242992,24.52855447
ENSG00000067596,6.653522081,8.453685475
ENSG00000135829,8.158134006,4.879203952
ENSG00000184047,22.78047639,37.67642764
ENSG00000131504,14.37316659,12.41459024
ENSG00000147202,5.103926615,4.151457962
ENSG00000139734,10.88905801,9.001375156
ENSG00000100697,6.217802824,3.308658068
ENSG00000101191,5.969942185,3.272865763
ENSG00000086189,13.28599589,8.1142812
ENSG00000211452,30.13011954,22.38450841
ENSG00000211448,9.188723397,14.80701618
ENSG00000160305,9.183737518,10.82992504
ENSG00000066084,6.641310965,7.936444369
ENSG00000151240,6.62457246,7.92972461
ENSG00000176490,24.16011579,28.57191424
ENSG00000165023,10.17564618,14.17896788
ENSG00000162595,27.88613456,27.90204783
ENSG00000083520,4.719154481,3.753798561
ENSG00000166938,16.85872495,23.51183936
ENSG00000144535,10.89097483,11.23113008
ENSG00000162946,6.331666869,3.832935473
ENSG00000154309,9.75701043,3.46268573
ENSG00000140323,3.110825502,1.894896045
ENSG00000150764,13.65205997,12.87142054
ENSG00000130826,12.80253813,7.857712054
ENSG00000107984,25.27944353,40.68382963
ENSG00000155011,13.34259302,18.02020709
ENSG00000050165,6.313435975,7.16598873
ENSG00000104371,100.1428857,142.0957146
ENSG00000104901,51.29573157,41.41739975
ENSG00000150768,6.277623757,5.187417902
ENSG00000164741,5.969430078,5.424768225
ENSG00000091140,19.90817533,22.43043831
ENSG00000008226,8.443683022,15.32657375
ENSG00000186047,16.32057941,23.80731615
ENSG00000075711,9.505047284,8.806489108
ENSG00000150672,7.436668737,9.667040743
ENSG00000082458,8.889347676,8.531482675
ENSG00000132535,9.376507053,13.0313208
ENSG00000151208,5.637375618,2.895480685
ENSG00000170579,9.670182127,12.36080922
ENSG00000198010,4.955523278,7.956763135
ENSG00000116544,12.22545999,12.71412141
ENSG00000080845,8.46155155,7.058664411
ENSG00000126787,20.04656776,26.50050959
ENSG00000185559,15.60659446,11.46857807
ENSG00000171462,30.33256414,40.4929706
ENSG00000198719,11.49182574,7.202536935
ENSG00000090932,21.54488065,23.7614419
ENSG00000128917,19.81258605,23.85703674
ENSG00000119689,29.49729171,29.43992596
ENSG00000144355,26.06933245,32.30980376
ENSG00000115844,16.73962415,12.92748352
ENSG00000064195,22.00899607,10.80486119
ENSG00000108813,21.86900699,13.58814124
ENSG00000105880,44.00910343,34.2461038
ENSG00000006377,26.43055022,54.20994471
ENSG00000178028,15.5980578,15.4840155
ENSG00000187908,12.97717468,13.54736081
ENSG00000197587,10.87916937,14.10838731
ENSG00000100206,27.83596595,22.87672201
ENSG00000198947,2.854966447,3.13919192
ENSG00000132837,19.99130439,10.23063759
ENSG00000161249,31.09228856,28.05484901
ENSG00000152592,17.80752255,8.427022207
ENSG00000104936,17.40924077,12.92190248
ENSG00000137090,16.22642743,12.69266312
ENSG00000173253,20.57712132,18.99819195
ENSG00000064218,14.7702572,14.16265202
ENSG00000176399,7.864460235,7.735795515
ENSG00000142700,13.68457033,14.92817712
ENSG00000143006,18.63091996,14.58154977
ENSG00000269502,28.81227394,5.549861304
ENSG00000184911,55.84957972,8.246990162
ENSG00000142025,26.23219048,14.29657707
ENSG00000135164,6.676353298,10.39776203
ENSG00000158856,14.70276358,10.35337884
ENSG00000185800,19.38285089,25.63026857
ENSG00000172869,3.705719273,2.530295774
ENSG00000104093,5.89469397,10.98445853
ENSG00000154099,14.43538602,9.922802466
ENSG00000165506,18.26457231,6.717768069
ENSG00000167646,21.24078123,30.94117155
ENSG00000114841,6.194642002,7.722399379
ENSG00000197653,5.073938486,4.151557076
ENSG00000105877,3.454693702,6.001657401
ENSG00000174844,4.501210642,1.9091815
ENSG00000185842,5.757823632,5.518932348
ENSG00000183914,3.352107606,1.729693316
ENSG00000158486,5.004154107,4.306563832
ENSG00000039139,3.100031052,3.209082839
ENSG00000115423,4.341216528,4.713125949
ENSG00000118997,5.678401088,6.494396007
ENSG00000124721,3.256312085,3.376494214
ENSG00000007174,3.658287806,4.064464225
ENSG00000122735,29.67031663,22.19066082
ENSG00000171595,19.80018892,20.2274186
ENSG00000086061,23.01298015,10.51000805
ENSG00000069345,16.7727246,15.23294292
ENSG00000103423,12.72180621,23.87203287
ENSG00000140403,9.854644623,12.15539745
ENSG00000132002,10.18035903,11.87223986
ENSG00000090520,7.382081649,5.595195493
ENSG00000148719,7.257525584,3.221089442
ENSG00000187726,41.65589041,54.41583133
ENSG00000164031,9.957459702,6.800235528
ENSG00000135924,14.73512167,14.93905417
ENSG00000162616,19.49582751,13.89601324
ENSG00000137094,10.8938154,10.40246297
ENSG00000105993,5.55982736,8.10709231
ENSG00000172404,25.91538814,34.70038875
ENSG00000179407,11.28545847,7.900747131
ENSG00000128590,26.93204518,26.30512351
ENSG00000136770,27.94920304,38.87086304
ENSG00000077232,3.100931798,2.030206357
ENSG00000007923,6.838938186,8.156356149
ENSG00000108176,48.05270844,76.41389323
ENSG00000138246,9.18391192,7.880195943
ENSG00000135392,18.08305722,21.15629619
ENSG00000120675,6.699297437,6.347892075
ENSG00000116138,11.38852005,5.847868896
ENSG00000104129,10.16065913,13.97814505
