,gene_contribution
ENSG00000000003,0.0
ENSG00000000419,1.3573901950063787
ENSG00000001036,0.6468646864686469
ENSG00000001084,1.0
ENSG00000001630,7.0
ENSG00000002549,1.7303149606299213
ENSG00000002587,2.0
ENSG00000003137,11.0
ENSG00000003989,13.459794183794042
ENSG00000004455,0.26182074613780293
ENSG00000004468,4.183673469387754
ENSG00000004478,0.02473333333333332
ENSG00000004779,1.0
ENSG00000004799,0.9752982287022531
ENSG00000004864,1.0
ENSG00000004961,1.0
ENSG00000005022,0.07550782550782552
ENSG00000005075,2.0
ENSG00000005187,2.711864406779661
ENSG00000005339,0.04337464251668256
ENSG00000005469,9.477678571428571
ENSG00000005471,4.3373212238291705
ENSG00000005810,0.012784826514759212
ENSG00000005882,0.019399927702132787
ENSG00000006007,1.0
ENSG00000006071,0.0338409475465313
ENSG00000006530,6.0
ENSG00000006534,14.701815812096912
ENSG00000006625,4.0
ENSG00000006695,3.0722181282240237
ENSG00000006756,0.4782608695652174
ENSG00000006757,1.5792226498360964
ENSG00000007168,1.3290322580645162
ENSG00000007541,0.05249343832020997
ENSG00000007944,0.016102408078715724
ENSG00000008130,1.0
ENSG00000008311,2.683887915936953
ENSG00000008394,2.6855085771420026
ENSG00000008513,7.41794871794872
ENSG00000009335,0.004579880890730198
ENSG00000009413,0.35163288288288286
ENSG00000009830,0.14871794871794872
ENSG00000010256,1.0
ENSG00000010404,3.0
ENSG00000010932,2.5
ENSG00000011009,0.22535211267605634
ENSG00000011198,3.225368063420159
ENSG00000011275,0.0028482651475919257
ENSG00000011405,5.0
ENSG00000012232,1.4669043260429715
ENSG00000012660,19.426181838229134
ENSG00000012779,27.0
ENSG00000012963,0.002217115484205077
ENSG00000013288,0.07575757575757576
ENSG00000013375,1.0
ENSG00000013392,0.37179487179487175
ENSG00000013503,2.0
ENSG00000013561,0.0014241325737959628
ENSG00000014138,4.731622378681203e-05
ENSG00000014641,2.0
ENSG00000015532,0.6610169491525423
ENSG00000016391,2.006629101756712
ENSG00000016864,0.14033290653008965
ENSG00000017260,0.01817591691009412
ENSG00000017797,1.7490396927016645
ENSG00000018280,0.12359550561797754
ENSG00000018510,1.0
ENSG00000023041,0.03151236342725705
ENSG00000023228,1.0
ENSG00000023330,3.0
ENSG00000023572,0.2717149220489977
ENSG00000023697,1.0
ENSG00000023909,1.0
ENSG00000024048,0.00694264629725531
ENSG00000025708,1.0
ENSG00000025800,0.6669921875
ENSG00000026652,0.20058215228309378
ENSG00000027847,1.1403329065300896
ENSG00000030066,1.0174763033175356
ENSG00000031698,1.0
ENSG00000032444,0.08706786171574904
ENSG00000033011,1.0
ENSG00000033100,0.27303754266211605
ENSG00000033170,1.0
ENSG00000033178,0.005049197307094776
ENSG00000033627,0.32554134406143953
ENSG00000033867,2.8484848484848486
ENSG00000034677,0.014678275504919758
ENSG00000035687,0.03430079155672823
ENSG00000036530,2.0
ENSG00000036672,0.052133342349043196
ENSG00000037757,1.0
ENSG00000037897,1.0
ENSG00000038002,4.0
ENSG00000038210,0.39897698209718674
ENSG00000038274,0.05656565656565657
ENSG00000039123,0.0525808936825886
ENSG00000039650,1.0
ENSG00000040933,0.2943722943722944
ENSG00000041880,0.01638433768397668
ENSG00000043514,1.0
ENSG00000044446,0.013185090157508374
ENSG00000047230,0.5342465753424658
ENSG00000047249,0.11305785123966942
ENSG00000047315,2.0
ENSG00000047410,1.0
ENSG00000048028,0.03164514165934143
ENSG00000048392,3.5
ENSG00000049239,1.7129817444219069
ENSG00000049759,0.00883609528741586
ENSG00000049860,18.040645734500593
ENSG00000051341,0.00563063063063063
