,gene_contribution
ENSG00000000419,2.0
ENSG00000002549,2.6672694394213385
ENSG00000004455,0.8220013395741027
ENSG00000004478,0.038260937256733615
ENSG00000004779,1.0
ENSG00000004864,3.0
ENSG00000004961,1.0
ENSG00000005022,0.460678531701891
ENSG00000005075,2.0
ENSG00000005339,0.0173864273696018
ENSG00000005469,12.855813953488372
ENSG00000005810,0.0015444993037093306
ENSG00000005882,0.7506775067750677
ENSG00000006007,1.0
ENSG00000006625,4.0
ENSG00000006695,3.5881226053639845
ENSG00000006757,5.552695537029472
ENSG00000007168,0.3415409054805401
ENSG00000007541,0.06950672645739911
ENSG00000008130,1.0
ENSG00000009335,0.0023294087859222676
ENSG00000009413,0.02460317460317461
ENSG00000010256,1.0
ENSG00000010404,3.0
ENSG00000011009,0.2740157480314961
ENSG00000011198,3.68922305764411
ENSG00000011275,0.0015444993037093306
ENSG00000011405,5.0
ENSG00000012232,4.5
ENSG00000012660,32.18822936781127
ENSG00000012963,0.0015444993037093306
ENSG00000013375,1.0
ENSG00000013392,1.0
ENSG00000013503,2.0
ENSG00000013561,0.012457273072540843
ENSG00000014641,2.0
ENSG00000016864,0.39739413680781743
ENSG00000017260,0.5
ENSG00000017797,2.0
ENSG00000018510,1.0
ENSG00000023041,0.07453249024619935
ENSG00000023228,1.0
ENSG00000023330,3.0
ENSG00000023572,0.0194282103933028
ENSG00000023697,1.0
ENSG00000023909,1.0
ENSG00000024048,0.003899227750348149
ENSG00000025708,1.0
ENSG00000025800,0.6648648648648648
ENSG00000027847,1.3973941368078173
ENSG00000030066,1.0288104089219332
ENSG00000031698,1.0
ENSG00000033100,0.5767441860465117
ENSG00000033178,0.0007849094822129382
ENSG00000033627,0.007329533818155636
ENSG00000033867,3.0
ENSG00000034677,0.0031143182681352107
ENSG00000035687,1.0
ENSG00000038002,4.0
ENSG00000038210,0.4025974025974026
ENSG00000038274,1.523219814241486
ENSG00000039123,0.012019858897308595
ENSG00000039650,1.0
ENSG00000040933,3.0
ENSG00000043514,1.0
ENSG00000047249,0.22465818010372468
ENSG00000047315,2.0
ENSG00000047410,1.0
ENSG00000048392,3.5
ENSG00000049759,0.003899227750348149
ENSG00000049860,25.376225596529302
ENSG00000051382,1.4959349593495934
ENSG00000052802,14.0
ENSG00000053371,5.908799605619916
ENSG00000054148,3.927978396834742
ENSG00000054267,0.1762452107279693
ENSG00000055483,0.0054519873373197305
ENSG00000055609,0.2507946743561911
ENSG00000058600,2.0
ENSG00000060762,1.5
ENSG00000060971,136.38530098950991
ENSG00000062485,1.0
ENSG00000063176,2.1260162601626016
ENSG00000063854,2.0
ENSG00000064601,34.36330657452282
ENSG00000065154,1.0
ENSG00000065427,1.0
ENSG00000065518,1.0
ENSG00000065534,1.0
ENSG00000065615,0.17624521072796936
ENSG00000065621,1.569158858300186
ENSG00000066322,60.25581395348834
ENSG00000066379,2.0
ENSG00000066651,0.39869281045751637
ENSG00000067057,0.8698727015558698
ENSG00000067064,2.0
ENSG00000067113,1.8488169157924494
ENSG00000067225,7.0
ENSG00000067829,6.208103130755064
ENSG00000067992,0.24932249322493225
ENSG00000068001,0.6616052060737526
ENSG00000068120,4.0
ENSG00000068308,0.0054519873373197305
ENSG00000068366,80.76783188522937
ENSG00000068650,15.0
ENSG00000068745,3.429457364341085
ENSG00000068903,0.44010416666666674
ENSG00000069248,1.0288104089219332
ENSG00000069849,6.596972288781346e-09
ENSG00000070214,0.3369565217391305
ENSG00000070423,0.00544372705405748
ENSG00000070610,2.0
ENSG00000071073,1.2026143790849673
ENSG00000071553,0.0363036303630363
ENSG00000071794,0.003899227750348149
ENSG00000072210,30.559169938306226
ENSG00000072401,0.019445499430307628
ENSG00000072506,60.363527166386795
ENSG00000072609,0.0007849094822129384
ENSG00000072756,0.036190227332113925
ENSG00000072778,55.63350728456981
ENSG00000073578,1.0
ENSG00000074416,8.835098335854765
ENSG00000074696,23.308108108108115
ENSG00000074800,1.0
ENSG00000075188,1.0288104089219332
ENSG00000075239,3.0
ENSG00000075415,2.0
ENSG00000075975,0.0015444993037093306
ENSG00000076555,2.0
ENSG00000076685,0.671291866028708
