,gene_contribution
ENSG00000000003,0.0
ENSG00000000419,0.8301836923483547
ENSG00000001036,3.068965517241379
ENSG00000001084,1.0
ENSG00000001630,7.0
ENSG00000002549,1.6666666666666665
ENSG00000002746,0.00326184343151529
ENSG00000003987,0.048192771084337345
ENSG00000003989,1.1668408720108885
ENSG00000004455,0.27422564728145693
ENSG00000004468,3.4000000000000004
ENSG00000004478,0.007630998812955737
ENSG00000004779,1.0
ENSG00000004799,0.2079646017699115
ENSG00000004864,2.2944606413994166
ENSG00000004939,1.0091370558375634
ENSG00000004961,1.0
ENSG00000005022,0.28542914171656686
ENSG00000005075,2.0
ENSG00000005339,0.08986822207820266
ENSG00000005469,9.533333333333333
ENSG00000005471,1.4848698162719296
ENSG00000005810,0.037826184343151534
ENSG00000005882,0.08960176991150443
ENSG00000006007,1.0
ENSG00000006071,0.1038961038961039
ENSG00000006530,6.0
ENSG00000006534,24.733230222920636
ENSG00000006625,3.440993788819876
ENSG00000006695,3.154011461318052
ENSG00000006756,0.7411764705882353
ENSG00000006757,0.1505368647100931
ENSG00000007001,1.5
ENSG00000007168,1.587955625990491
ENSG00000007350,0.1005586592178771
ENSG00000007541,1.0
ENSG00000007944,0.0010079516183223224
ENSG00000008130,1.0
ENSG00000008311,2.776255707762557
ENSG00000008394,3.93264916575453
ENSG00000008513,7.667647058823531
ENSG00000009335,0.007013663344159482
ENSG00000009413,0.3372248165443629
ENSG00000009830,0.36929460580912865
ENSG00000010256,1.0
ENSG00000010379,0.2594925954031444
ENSG00000010404,3.0
ENSG00000011009,0.043000477783086466
ENSG00000011083,2.029867256637168
ENSG00000011198,0.4784795975405255
ENSG00000011275,0.006635681487288618
ENSG00000011405,3.3673062491519463
ENSG00000012232,1.9935081385774909
ENSG00000012660,15.888971848235899
ENSG00000012779,26.961290322580645
ENSG00000012963,0.001007951618322322
ENSG00000013288,0.20558375634517764
ENSG00000013375,1.0
ENSG00000013392,0.13846153846153847
ENSG00000013503,2.0
ENSG00000013561,0.0017499160040318085
ENSG00000014138,0.0022910010182226746
ENSG00000014257,1.6671594992773056
ENSG00000014641,1.916279069767442
ENSG00000015532,0.18529411764705883
ENSG00000016391,2.0072405470635557
ENSG00000016864,0.049731389102072136
ENSG00000017260,0.33998890737659465
ENSG00000017483,7.8910282105066525
ENSG00000017797,1.2960526315789473
ENSG00000018280,0.07188498402555911
ENSG00000018510,1.0
ENSG00000018625,0.0002906848277947915
ENSG00000021461,9.228571428571426
ENSG00000021488,116.02290076335878
ENSG00000021826,2.0
ENSG00000023041,0.022506790842064417
ENSG00000023228,1.0
ENSG00000023330,3.0
ENSG00000023572,0.31764705882352945
ENSG00000023697,1.0
ENSG00000023839,6.313662845575924
ENSG00000023909,1.0
ENSG00000024048,0.011647440922835725
ENSG00000025423,0.7909736913687041
ENSG00000025708,1.0
ENSG00000025800,0.27083333333333337
ENSG00000026652,1.0775319771255163
ENSG00000027847,1.0221028396009209
ENSG00000030066,1.0156431054461181
ENSG00000031698,1.0
ENSG00000032444,0.13664596273291926
ENSG00000033011,1.0
ENSG00000033100,0.09690444145356661
ENSG00000033170,1.0
ENSG00000033178,0.005011759435547095
ENSG00000033627,0.2774991512504291
ENSG00000033867,2.6497438285980435
ENSG00000034677,0.009771530966513606
ENSG00000035687,0.9407894736842105
ENSG00000036530,2.0
ENSG00000036672,0.0011030087627918377
ENSG00000037757,1.0
ENSG00000038002,4.0
ENSG00000038210,0.2849533954727031
ENSG00000038274,0.8344988344988344
ENSG00000039123,0.1300256629597947
ENSG00000039650,1.0
ENSG00000040933,1.8145580589254764
ENSG00000041880,0.006845407872219054
ENSG00000043514,1.0
ENSG00000044446,0.03903810118675828
ENSG00000047230,1.5278688524590165
ENSG00000047249,0.22949886104783607
ENSG00000047315,2.0
ENSG00000047410,1.0
ENSG00000047457,2.0277288732394365
ENSG00000048028,0.006005269930755562
ENSG00000048392,3.5
ENSG00000049239,1.6067961165048543
ENSG00000049759,0.011773434875125997
ENSG00000049860,21.52992474017441
ENSG00000050438,1.026470588235294
ENSG00000051341,0.003002001334222815
ENSG00000051382,0.36245269498028126
ENSG00000052802,4.494835218888343
