,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7
ENSG00000131174,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000170516,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000127184,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000176340,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000047457,2.2150101419804407,2.197557784547522,2.2070626003268887,2.2202690308675277,2.2043092043210484,2.2157209096469566,2.091757925061419
ENSG00000091704,0.5739618262237534,0.5286702757161335,0.6704954715483068,0.6493109875442741,0.5215737863454774,0.6267388442032603,0.3405867727615802
ENSG00000158516,0.9773192877137296,1.0195783888415444,1.0179785263617056,0.9731608846978069,1.0314705475102928,0.9423281203930765,1.3200815031726354
ENSG00000163751,0.4566082802494374,0.4049022649179923,0.44099045983772356,0.48652400231851944,0.4917026913806208,0.45378286825064273,0.41111817602986894
ENSG00000158525,0.8469288094587673,0.879718527763744,0.8212345998033017,0.9221397567036632,0.8757768799072141,0.9031106957392148,0.7718599029397848
ENSG00000165078,1.145181796354313,1.1671305427605856,1.0493009424489623,0.9688643687357363,1.079476094856395,1.0740394714138048,1.156353645096131
ENSG00000178773,0.7101026597077781,0.7853487746439647,0.7753705815306476,0.7579442919125905,0.6469852390398263,0.7434977579279204,0.6295463832672448
ENSG00000080819,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000021826,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000110090,43.531964544946845,44.86354326084123,45.95293455330656,43.743330459112705,47.33692793411493,43.4521963813363,34.43754265531406
ENSG00000205560,36.702636485543465,36.87301587876015,36.38121132864869,38.87456971070546,34.66728037650163,37.55239735144275,44.19180887591192
ENSG00000169169,23.765398969509615,22.263440860398614,21.665854118044788,21.382099830181755,21.99579168938342,22.995406267220936,25.37064846877415
ENSG00000157184,41.76343723700475,41.171681415622345,40.262343210497576,40.34920635365074,40.20070547245189,41.547427286005124,45.67801628391511
ENSG00000095321,90.7675586060895,91.34855505555157,92.27787717511603,92.21327346554258,92.3475983622808,90.94989772514037,86.81490892549127
ENSG00000005339,0.060201991981535044,0.058240495849033284,0.057121439277387484,0.05633802818441326,0.05754042874092839,0.061753681966380335,0.04778904550082232
ENSG00000096006,0.32712377966266215,0.36165958508683244,0.3314437555199399,0.3284029208118487,0.3371991247236986,0.33138249443594747,0.3096488348563692
ENSG00000088766,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000005469,9.469004156905758,9.479763528826085,9.459779614386418,9.437520180806676,9.451696165267293,9.502674988854492,9.507074790593542
ENSG00000165475,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000116791,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ENSG00000062485,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000139631,0.5632534111627536,0.5245305874282598,0.5020032050262612,0.5047120418789706,0.5028355387665693,0.5411023623105465,0.520579051815685
ENSG00000147408,1.7953442968294313,1.9598392509931306,2.017467796475933,2.093079314346748,2.1278635794341803,2.1136727190447147,1.998158974729644
ENSG00000169826,2.0567556353776864,2.0054945976769094,2.013655499101895,1.9318288011663665,1.8523937897346032,1.7913649191046175,1.2882332146626234
ENSG00000133275,0.2574233523450069,0.2836153989367578,0.2530678687449139,0.2750415760398267,0.2653778558796733,0.2621281692979093,0.29853497624766356
ENSG00000159692,0.22326769267958702,0.2205570049854108,0.2250603740194856,0.2313822105766264,0.2039809221881621,0.24031569497098842,0.20860119126163962
ENSG00000137770,0.21542063265105582,0.23413523305634634,0.2248138078516343,0.24588730666774877,0.23135415090167025,0.2303791798799404,0.13897873345708003
ENSG00000116761,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ENSG00000171793,0.9252953440730396,1.007453903551471,1.0190030294950974,1.015745930137154,1.0222646309041683,0.9672297984004001,1.0995700773676227
ENSG00000047230,1.0747046559269606,0.9925460964485292,0.9809969705049028,0.9842540698628461,0.9777353690958316,1.0327702015995999,0.9004299226323772
ENSG00000064601,32.57419536987485,32.627587418529835,32.518248950414346,32.61469820597544,32.34480664478682,32.374236965458465,32.07711501256087
ENSG00000164733,0.8580728566116107,1.0459252831174042,0.9711520905043654,0.9044907071204878,1.0014134276128193,0.9692513366598793,1.0809476800217472
ENSG00000109861,1.0066254214481432,0.9719134631588817,1.0576958187835788,1.0182014083536342,1.0098939929968267,1.0803810160382081,1.171225678865116
ENSG00000117984,1.058220601416076,1.0239657321525006,1.0144239548516616,1.0932389272322216,1.3060070670448352,1.1643549465749299,0.7002515685719662
ENSG00000196188,0.9339073826361304,1.013392615291699,0.955267482222932,0.8652403123999907,0.9477031802505168,0.8267881016821959,2.1337133395401477
ENSG00000174080,0.9643797035458991,0.8003036382198676,0.7673909073515568,0.7682687496894673,0.8063604241991061,0.8911263369092544,0.9653536288922822
ENSG00000100448,0.6745463777968524,0.6311337632926126,0.6227861968274768,0.7145880631317529,0.6756183744069544,0.7043783422196993,0.5727159824549337
ENSG00000103811,0.9321760006373199,0.934500894665355,0.8747489502242091,0.9777965903972937,0.9272084806596765,0.960895722075635,1.1397000284753678
ENSG00000143387,0.6600027701629008,0.7352383019241526,0.7257622785800559,0.6522492013434766,0.6325088341407992,0.7206717913964138,0.783842308091947
ENSG00000135047,0.7895101342970247,0.68643929954129,0.7613657112787552,0.6718743987037251,0.6106007066023832,0.6291778075414975,0.5760596121166279
ENSG00000256043,0.8407590376939285,0.9157946105259741,0.8506481648945581,0.920075422407267,0.7491166078047545,0.9370822193669749,0.3959812756496261
ENSG00000163131,1.1066992935292492,1.1614162554235117,1.223114843901098,1.0776542119454418,1.2438162542985254,1.131350267588476,0.9314396712803124
ENSG00000172543,0.838681379552257,0.7458114187849542,0.8369545371731614,0.8981413783616126,0.7180212013269883,0.8008856951671627,0.8841511956956906
ENSG00000101160,0.8431829726207134,0.7815973540804876,0.8221654190679013,0.76538269127928,0.9236749114184052,0.8898729945826805,0.5182625863271875
ENSG00000107611,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ENSG00000153015,0.029797334304342064,0.02966696966973034,0.028411387654691384,0.027753156453772486,0.02695551104748062,0.02966218470776207,0.026513540345689146
ENSG00000182224,0.8261841837448939,0.836147877814873,0.8592688451188977,0.8589743588024344,0.9377401999118626,0.8813796316919863,0.8665720369464825
ENSG00000159348,0.28655679426918856,0.2648472035582126,0.2788512440678519,0.2768489657266399,0.3196043166133492,0.27892376678779324,0.23123209168325753
ENSG00000166394,0.1871869445483561,0.2060349798306891,0.2088406564333161,0.20699914991733714,0.1633093524974149,0.17389138020865544,0.16676217765035256
ENSG00000100243,0.10761027631009248,0.11166634632795018,0.11831656960896965,0.1090960611769939,0.13848920859641484,0.12406576982214157,0.3033428844859194
ENSG00000065615,0.16497010826885927,0.18412454357188768,0.16635786128455074,0.1677529044971862,0.16816546760037743,0.16292974590424816,0.10697230178810166
ENSG00000215883,0.25367587660350366,0.2333269267112603,0.2276336686053115,0.23930291868184286,0.21043165469244357,0.2601893372771616,0.19169054439236893
ENSG00000071967,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000179091,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000083799,0.011721139915998664,0.012168356296748372,0.011836890955937115,0.011864733474672819,0.010751839131214108,0.010904406237819507,0.03330779433939607
ENSG00000140459,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ENSG00000160882,4.527826653789036,4.305453206245851,4.377684735346169,4.49316065777166,4.4394860398439695,4.411935709513297,4.460250469733076
ENSG00000179142,6.048661337966561,6.320492110905643,6.1982358272782205,6.151372749209338,6.018645332456225,6.129589452685349,6.454543354672813
ENSG00000148795,15.310003294317273,15.376417082650729,15.158005575982163,15.234878537853074,15.431452964600984,15.279244620692271,15.843437839063165
ENSG00000137869,1.98116249883874,1.7671428643922091,1.9771221076289236,1.8913990374312126,2.172008773272892,1.9526574659036946,1.0643271077511753
ENSG00000140465,7.845065679129326,8.296138387960909,8.575682777951311,7.993221875939285,8.171988117265098,8.10843870822206,9.500760963119983
ENSG00000140505,10.896495628362409,10.541427836933813,10.574810438177263,10.499605556172328,10.95576554140232,10.756567714400145,13.286989390349907
ENSG00000138061,8.119541848165804,7.852960429140207,8.45184727464439,8.713996083090183,8.730359331960653,8.146683474555417,8.006689905321213
ENSG00000231852,10.0,10.0,10.0,10.0,10.0,10.0,10.0
ENSG00000019186,8.0,8.0,8.0,8.0,8.0,8.0,8.0
ENSG00000095596,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ENSG00000003137,11.0,11.0,11.0,11.0,11.0,11.0,11.0
ENSG00000135929,46.11263537895816,46.382260243296244,46.222291407626,46.14698492452538,46.073715562129436,46.01409052062831,45.59832366288274
ENSG00000111012,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ENSG00000197838,6.165407080199188,6.707098421590667,6.509776856300758,6.128337565729698,6.3394961000102885,6.144423023781847,7.353770902215906
ENSG00000255974,3.2718275127756313,3.1107850145129055,3.490457946696467,3.4468851525721,3.1952977406568746,2.9262228392948595,4.260577415438709
ENSG00000198077,2.531335495653622,2.4021215207244806,2.623593157978877,2.4480538308869844,2.9475467662173207,2.5791815250906835,1.7733234406553664
ENSG00000197408,2.135024407264753,2.151304356588376,2.437773792913064,2.3024596261093957,2.0905780185522125,2.142499164044117,1.8428531929974288
ENSG00000108242,6.812815507432187,6.787925414690464,6.976735218105423,7.05599055177537,7.1509125699190985,7.121188538421243,8.987390536461577
ENSG00000165841,5.606103962272382,6.620713625545116,6.144247186145097,5.670944314191841,6.111642527844966,5.113418957374151,7.082700306650174
ENSG00000138115,17.034885328507006,17.66769045772087,16.956160651990093,16.67297013309404,18.628026618068255,17.26065288505201,18.5371726844179
ENSG00000138109,20.030311269622032,20.341492385169857,19.46878426967683,20.097827602900413,18.04672792271307,19.58539284357443,17.43178517913853
ENSG00000100197,5.7243810773619535,5.805715321425153,5.387756240715191,5.977637309788479,5.336067850109971,5.757151296922308,6.143628288908373
ENSG00000130649,29.552563328234736,28.61372161656691,29.19296586396536,29.465613422834586,29.791547125722264,30.151082555257528,31.131046150714518
ENSG00000197446,3.8281646901150603,3.9928009591169586,3.829898780906589,3.4286396174347122,3.6637252508308005,3.6923854618090575,3.4687471894136785
ENSG00000134716,2.14782932856973,1.8839685166771711,2.058160772669826,2.3614935009147477,2.049612068663969,2.0405365628649275,1.4863602117312193
ENSG00000186104,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000167600,2.555478732352778,2.0323972286265395,2.5697511346847666,2.8540092768323295,2.5995202331225147,2.4679420748685805,2.635720548053712
ENSG00000155016,1.3842735343882893,1.3227879216374827,1.3653649543481234,1.363434128654231,1.3736752585356036,1.4011165178348957,1.4499977883615995
ENSG00000146233,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000160868,45.97989239113785,45.79533041491231,45.16556129334186,46.30047686750068,43.51768476765693,46.04461751942557,43.90491456270395
ENSG00000021461,4.400612292797108,4.396064458574487,4.363407251025095,4.747063651423485,4.864024892065186,4.4576715344630715,3.5825052575042737
ENSG00000106258,13.085559307317062,12.39311808379885,12.755098618734428,12.384979979781422,14.357819964136851,13.487894692399925,11.81469418000093
ENSG00000036530,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000187048,1.5429265647105685,1.655435060698032,1.6247994357175939,1.5291089453150666,1.7705312479411681,1.6566221462144342,1.7139279870067554
ENSG00000162365,1.5306096809136194,1.4153969770935306,1.4497132895306795,1.5476623399167442,1.295404108637005,1.4157342525987575,1.3526172605425124
ENSG00000142973,1.903469852047061,1.8897086742028255,2.109099449881796,2.093026858025304,2.3614918739186663,1.9722962620815594,1.106326541557963
ENSG00000171903,13.430419698861456,13.036315300899133,12.130195825144323,12.110850325754017,10.540866094527107,12.063005852788663,10.242059452617976
ENSG00000186204,3.961358490380574,4.160451058553492,4.0126544686345635,3.8588784217656906,3.7726848820262506,3.8843892693018014,4.095874170015749
ENSG00000186115,9.389729595886346,9.901294801442695,9.46405813505808,9.398907313304987,9.11054137947577,9.382298558626617,9.7247654863112
ENSG00000171954,9.40669001886035,9.953586931493357,9.825958282374218,9.909550980514497,10.678748844120332,10.022912499543676,8.05558091168621
ENSG00000186529,15.49716073852645,14.730359807502255,16.301193955811108,16.585492681865244,14.480037166484479,14.882059593033686,19.213156630012953
ENSG00000186526,14.204406283254226,14.429571899764545,14.032813420466042,13.456209767476704,16.856307862379282,15.67858699440216,14.355958884921384
ENSG00000145476,3.8695260164939542,3.927260812945293,4.0545578542161795,4.002749141093553,3.976594027426443,3.5794743435368437,4.55169573029845
ENSG00000186377,2.534913031786854,2.6598609983118955,2.7537580060857674,2.664088877954895,2.3317383297715453,2.675552208147374,2.9235703232509542
ENSG00000186160,2.454935306788248,2.423876081621902,2.379399198835654,2.522298991649574,2.518089478865443,2.583904491374747,1.7086598808077944
ENSG00000001630,7.0,7.0,7.0,7.0,7.0,7.0,7.0
ENSG00000167910,3.4598428215956956,3.4557485525836276,3.4793846153832515,3.4975124378602054,3.51951399120092,3.462485482101229,3.5092911218129195
ENSG00000172817,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ENSG00000180432,8.0,8.0,8.0,8.0,8.0,8.0,8.0
ENSG00000129562,0.2499480259590797,0.2490737240059663,0.24983231401777797,0.25,0.2452826631390164,0.2485832081426777,0.2499786456921121
ENSG00000134780,1.0853206122110488,1.1886377854557093,1.038329140776613,1.0707520890976547,1.2349303226126898,1.010212212117516,1.1436494621643434
ENSG00000164535,1.2184140875787879,1.1134200737288031,1.2578847492957337,1.136901743185211,1.0927313545002313,1.2895061765874898,0.9631990245062263
ENSG00000110887,6.111720304945835,6.121994657156301,6.103809176087165,6.105366038216766,6.0901798925234285,6.103885804896027,6.090585886121615
ENSG00000123454,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000155368,20.0,20.0,20.0,20.0,20.0,20.0,20.0
ENSG00000105516,0.675697769442911,0.7115332429295755,0.7002840909956373,0.7057215387077441,0.7527093596524642,0.7248341505936033,0.709625881983138
ENSG00000137992,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ENSG00000156136,5.033722724296991,4.952763818918905,5.005979598911731,4.98011363649288,5.069403714405174,5.028130445335206,5.355532249611304
ENSG00000080166,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000129187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000179958,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000169738,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000153904,0.5990200726568385,0.6067108857080171,0.6433378196438857,0.6154057017793428,0.5643869376975206,0.5788858590068781,0.5983222303473514
ENSG00000213722,0.4009799273431615,0.39328911429198293,0.3566621803561143,0.3845942982206571,0.43561306230247937,0.421114140993122,0.40167776965264845
ENSG00000132437,9.55893926436609,9.554401993421106,9.480813214725242,9.545349508995326,9.485936970541994,9.504659924575764,9.59405714281101
ENSG00000203797,1.07142588906513,1.0775601068799179,1.0774005111502514,1.0592092817826793,1.0694649949472204,1.0701124224432597,1.114352505726363
ENSG00000244038,0.2499480259590797,0.2490737240059663,0.24983231401777797,0.25,0.2452826631390164,0.2485832081426777,0.2499786456921121
ENSG00000157349,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000104325,14.011078515339296,14.247072936173051,14.253263799078262,14.392979056813985,14.129882556887798,13.749113108395361,14.68053295180744
ENSG00000242612,10.232937224124871,10.03487923376293,10.01104585161567,9.855846696413234,10.14119182328765,10.508466210079211,9.58596502799776
ENSG00000143753,2.529809465387172,2.446168768387201,2.4685855769704936,2.3766654665518154,2.586367879943263,2.5985611512810953,2.796899225081208
ENSG00000168350,2.4701905346128274,2.553831231612799,2.5314144230295064,2.6233345334481846,2.4136321200567377,2.4014388487189047,2.2031007749187923
ENSG00000023697,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000185000,0.8271368320858158,0.8452259780156145,0.8632233584611262,0.8012295498575892,0.7823097475286127,0.8277683818182834,0.5453952340650061
ENSG00000062282,0.9435747626260385,0.9403571420243624,0.9674189446251136,0.9968461317493004,0.9627671183131676,0.9159972357324281,1.0058102805011373
ENSG00000184210,0.025134626101205034,0.0263365326692667,0.021879437202967034,0.022349563895128596,0.020275772213650053,0.020581634110757065,0.023126965654798767
ENSG00000065357,0.09987388774275872,0.1147919242094655,0.10274372443100235,0.09784130687854456,0.10766534592063717,0.10278664111094364,0.12584416891813674
ENSG00000136267,0.12113781267020321,0.11973629996548193,0.12124927029991932,0.13261376895951485,0.12663822005642206,0.12129334182627105,0.20587642377317902
ENSG00000077044,0.10922721219769937,0.10482076638006844,0.12089900759859364,0.11621936988762209,0.12922889363926565,0.10640289301589013,0.07680677352358942
ENSG00000153933,0.060253625708241935,0.07466007415738965,0.06695855225848307,0.06306884481917643,0.051965864081241146,0.06466709211892939,0.05221247857278725
ENSG00000058866,0.07531703216778932,0.0713638236388717,0.06538237012465233,0.05740956827153521,0.06408107284934829,0.07287811104158218,0.05322044149479353
ENSG00000102780,0.08747285082862247,0.0721878862902617,0.08038528895817731,0.07876312719719113,0.08732093872485149,0.07487768561253756,0.07458925509043378
ENSG00000157680,0.6528695560945388,0.573524451716006,0.6404061075989368,0.6013887330325123,0.6215495017486514,0.6180293917568174,0.40016401092979226
ENSG00000274588,0.11315070414225951,0.1126493613289078,0.12124927029991936,0.11050175030015953,0.10408412069964029,0.1187832376132857,0.09636125388806914
ENSG00000145214,0.14072024102213315,0.139019365498812,0.13029772327731215,0.14941656941816794,0.15094483389505214,0.14903212083537903,0.18516278602705402
ENSG00000149091,0.5399770774257533,0.6172460468147353,0.5504286851530036,0.592776961235576,0.5565212083848905,0.571249485068364,0.7297624077821646
ENSG00000114956,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000116133,9.0,9.0,9.0,9.0,9.0,9.0,9.0
ENSG00000172893,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ENSG00000117682,2.247971935981478,2.270895770927893,2.2665385050115874,2.2767857142845336,2.265495057262811,2.2716926236241797,2.289695749763294
ENSG00000104808,1.2199095181492985,1.2422996898468066,1.2236905671403415,1.2534921149714877,1.2364942568076336,1.2158504808044799,1.3132689199007135
ENSG00000228716,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ENSG00000102967,1.09062927498499,1.09819563151439,1.0937500000105795,1.0902396665629361,1.0914606121684414,1.0928928316378177,1.0520484118364117
ENSG00000095059,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ENSG00000100867,0.17796894956751275,0.1818760997203368,0.1949281428470477,0.18412116331111772,0.1873162363399072,0.18053214449005917,0.17719621627827992
ENSG00000162496,0.29162317330846527,0.25150254278149814,0.2652541510034864,0.2561172792694879,0.2685209254098956,0.2804203969937662,0.21873929430867
ENSG00000157326,13.282282284061674,14.460379080395715,13.847955893559057,13.879112183937053,14.392776142433743,13.289205925769053,9.952623468487806
ENSG00000187630,0.24930826560849917,0.23876926658912967,0.23929164392452706,0.2661061401034791,0.22762986534986046,0.2353941481958825,0.28190535598703825
ENSG00000073737,0.27557411278302996,0.24872861763390336,0.27319955178268335,0.2675433868813993,0.25760332730350827,0.27979758657480214,0.22353545732043542
ENSG00000181192,1.427910142868098,1.4514705884192936,1.4951245937786315,1.4661654134748454,1.4483712352309661,1.3820169712471242,1.6632615156383712
ENSG00000211452,4.893850658653384,4.661246613380391,4.865301723839633,4.883652429760207,5.654430849850653,5.122422680040656,3.064547392939892
ENSG00000211448,5.106149341346616,5.338753386619609,5.134698276160367,5.116347570239793,4.345569150149347,4.877577319959346,6.935452607060109
ENSG00000150768,1.25,1.25,1.25,1.25,1.25,1.25,1.25
ENSG00000091140,6.368161385765635,6.377474585395183,6.3361042886615255,6.363028550775346,6.347421203466196,6.370556363169408,6.53150926744608
ENSG00000119689,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ENSG00000132837,2.1068211305814306,2.087527909135852,2.070264340882883,2.1938889535891994,2.176388406993471,2.1420811951454652,1.6669989237424274
ENSG00000106976,0.046428213599188556,0.04143475573044496,0.03463056198749491,0.044310453627657134,0.0365492122627251,0.04046440993762897,0.042616328372026675
ENSG00000087470,0.054563670983827126,0.06288949144835454,0.05698054158166744,0.054511673570066796,0.05742842622955286,0.0544505952126356,0.06259039449934546
ENSG00000079805,0.028754633801187073,0.03330003330816528,0.03262348618728422,0.028009535161911424,0.030450618317523045,0.028388771860427375,0.04326467507174786
ENSG00000197959,0.041839495046667445,0.03929403929559542,0.04037964348018335,0.03698380424103481,0.03248348296592373,0.03669230391821019,0.057852476179132827
ENSG00000130816,0.6671632262805453,0.6704810836198335,0.6822925293308275,0.661942257413707,0.6802325580806043,0.7020556528488551,0.8622680412882315
ENSG00000119772,0.6457756967363657,0.6375525456135216,0.6604273646820641,0.716010498544859,0.6272609817402948,0.5933818000116936,0.38886597931320566
ENSG00000088305,0.6671632262805453,0.6704810836198335,0.6822925293308275,0.661942257413707,0.6802325580806043,0.7020556528488551,0.8622680412882315
ENSG00000142182,0.9107256862980309,0.8750583839636336,0.8537352989741772,0.9228346456217462,1.0083979330046953,0.9979944850677396,1.0127835052085574
ENSG00000175283,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000167130,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ENSG00000104885,0.30774011049149863,0.3294208718358052,0.30199277476875674,0.31507942886066476,0.28244501649477866,0.2935841703858961,0.28006930637603855
ENSG00000172269,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000015413,1.027029884780844,1.0960507985518557,1.054299254239486,1.0697361336391942,0.9940020551766814,1.06370734372629,1.0847176185529277
ENSG00000167261,0.2226807058128095,0.22678516696662213,0.22697825077696715,0.22755198486559075,0.20208756164951686,0.2126126126746739,0.09300501881258103
ENSG00000141096,0.28016505399056724,0.27214220042468795,0.2792688570321192,0.27244801513440925,0.3290808930251848,0.28812448806790397,0.40385821831632285
ENSG00000117543,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000000419,0.9825879620898427,0.9639226239416017,1.0043464917809317,0.9832164852587024,0.7901987321867086,0.9638065801746296,1.1045116256437
ENSG00000136908,0.9825879620898427,0.9639226239416017,1.0043464917809317,0.9832164852587024,0.7901987321867086,0.9638065801746296,1.1045116256437
ENSG00000179085,0.9825879620898427,0.9639226239416017,1.0043464917809317,0.9832164852587024,0.7901987321867086,0.9638065801746296,1.1045116256437
ENSG00000197635,0.4768554436448411,0.47748815163059444,0.4508333333067387,0.5011256190056064,0.4761904761990828,0.4991875202875128,0.5445478722418472
ENSG00000188641,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ENSG00000147647,1.42272811391863,1.4731993299012873,1.4123194813619366,1.4089408941845334,1.4210119738443026,1.4382904491487267,1.4704715734414282
ENSG00000092964,0.5772718860813699,0.5268006700987127,0.5876805186380635,0.5910591058154666,0.5789880261556974,0.5617095508512732,0.5295284265585717
ENSG00000111817,0.3989527082646495,0.4267694463627606,0.4139970428969159,0.37656689682912287,0.40600477642829197,0.40700344431631513,0.28254257911176045
ENSG00000168393,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ENSG00000137857,0.5947412354301209,0.6245210726699828,0.6435006434591923,0.6289437586222452,0.682995951438792,0.6403201601143538,0.5298442906412459
ENSG00000140279,0.40525876456987914,0.3754789273300171,0.3564993565408078,0.37105624137775484,0.317004048561208,0.35967983988564634,0.47015570935875406
ENSG00000144048,0.1805338677464169,0.1941051339113546,0.18392833078263168,0.17342382889233315,0.17810242177072427,0.17549915045286263,0.1372172792266473
ENSG00000128951,2.3948159278849905,2.4165636588243538,2.3605617655964,2.369093941046229,2.3570167695756874,2.3648648647955968,2.3836889194568895
ENSG00000198919,0.0067538503257333245,0.007551112097543176,0.007065527065054173,0.006739597957038455,0.007558582608342325,0.0072416585056049,0.004614776451585653
ENSG00000147155,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ENSG00000104823,4.696290959435963,4.413210882461225,4.705852568664941,4.644680529869845,4.595771517780324,4.735650666871665,4.873213699912685
ENSG00000121310,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000127884,70.57545553376539,70.48783507691462,70.5468750870221,70.84261811500562,70.72998503983402,70.64897729711586,70.21515976492265
ENSG00000167969,62.243924392581576,62.23001153637735,62.17725726607464,62.18726897294299,61.8664106836701,62.08851639630013,61.68967874537681
ENSG00000198721,55.92869376986709,56.028193714636,56.008329825341086,55.77948313232046,56.5119305410445,56.04195948818212,55.57601640422769
ENSG00000156508,0.06770864641845448,0.06436420721653828,0.07106409035714153,0.0717240412285135,0.0837286125712189,0.0717679909960192,0.03840207469479891
ENSG00000101210,0.05670774471288932,0.05190048045465006,0.05664035923543415,0.05104115544024463,0.060604777239544404,0.057316416009343146,0.07869931673879853
ENSG00000167658,0.04849213506779578,0.05042576472415205,0.053034426445333245,0.04995442754166294,0.04904285956116904,0.0514378092372261,0.038526756774997076
ENSG00000241404,0.5215723857266514,0.5327627361314342,0.5410919313823409,0.48872506805502947,0.5482422240191861,0.5516675668065859,0.4474745445265914
ENSG00000146648,0.0817259638849485,0.0721513863712807,0.07526207642067007,0.07269917706515983,0.08083950400943583,0.0782502341911934,0.05100827007187922
ENSG00000113790,200.40746799949733,200.1698057132967,199.83480348996915,200.31454598660903,199.5920982741272,199.74348272307193,200.895648456812
ENSG00000181090,0.6443397855928649,0.6029519750247717,0.5665290813009735,0.569594390882757,0.6365288939160206,0.6450242243175417,0.6276827330409184
ENSG00000204371,0.32088407067381114,0.3366536655234456,0.364732358989511,0.35689775124819606,0.3347061527166257,0.35660575770167063,0.3569945544872323
ENSG00000243056,0.20293161859954678,0.21307506055116204,0.20345361965155792,0.22109761585438809,0.21565915061736998,0.19142284567925819,0.11118820465466514
ENSG00000066322,49.980483830092915,49.429563254876506,48.9319162676748,48.528550270835844,49.78730157398283,50.0419347189759,46.32805318191293
ENSG00000197977,7.431729515043021,7.617788695219821,7.379389779825202,7.667957970406953,8.102941426186819,7.145693373727395,7.516373725700012
ENSG00000119915,3.874044737331189,3.714176537919617,4.165297830472156,4.008339376899076,4.410955764101666,4.05669334166486,4.096787652459951
ENSG00000118402,5.389086456871906,5.790273537848499,5.253184183013813,5.9964253168403125,5.18722177818581,5.3294425162331365,2.6350748026813733
ENSG00000012660,9.505792766857851,9.569903802263106,10.023309080577196,9.697322713057565,9.899863152701284,9.257362270226416,14.804837599656974
ENSG00000170522,9.374924530380506,9.342913670358937,9.613687780427535,9.208159877972278,7.708290394617211,9.684550459440793,10.395479748237593
ENSG00000164181,6.585039326677568,6.683225067392519,6.784818881187766,7.037708483761715,7.037588816065703,6.624169265400431,6.422611596830833
ENSG00000134014,0.06378572093866204,0.07229301915184977,0.06394302847728221,0.06395337541926784,0.06402783000908153,0.06247822874680731,0.09614700821843113
ENSG00000167280,5.0,5.0,5.0,5.0,5.0,5.0,5.0
ENSG00000074800,0.32360494974882975,0.29210455406610775,0.31943366949443297,0.34418876759388634,0.29974874367229903,0.3047855266142862,0.34416107374759286
ENSG00000111674,0.3826756946175713,0.3901913230257618,0.3648176881605568,0.37948517934519466,0.3904522613325859,0.37977823174792213,0.479194630908421
ENSG00000108515,0.2937193556335989,0.31770412290813055,0.31574864234501016,0.27632605306091884,0.3097989949951152,0.3154362416377916,0.17664429534398607
ENSG00000145293,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000197594,3.3263979844786835,3.380538556109615,3.1312449711427517,3.2698154426793655,3.315980358788612,3.4459332125744098,3.259136803251443
ENSG00000136960,1.0,1.0,1.0,1.0,1.0,1.0,1.0
