ID,Flux
MAR01347_f,1.0
temporary_exchange_MAM00635[c],1.0
temporary_exchange_MAM02040[c],1.0
temporary_exchange_MAM01362[c],1.0
temporary_exchange_MAM01983[c],1.0
temporary_exchange_MAM02039[c],1.0
