,reaction_expression
MAR03935_f,45.96863809
MAR04681,49.89825775
MAR04682,159.71662208
MAR04683,181.13173059999997
MAR04685,181.13173059999997
MAR04686_f,181.13173059999997
MAR04687_f,181.13173059999997
MAR04702,-1.0
MAR04703,30.85674502
MAR04704,30.85674502
MAR06988,50.84769606
MAR07689,200.58730393000002
MAR07701,81.96817395
MAR08094,55.81906054
MAR08529,78.69788644
MAR08530_f,293.69291669
MAR08533,36.289642
MAR08534,200.58730393000002
MAR08535,200.58730393000002
MAR08537,51.45428166
MAR08541,36.289642
MAR08542,36.289642
MAR08543,50.84769606
MAR08544,50.84769606
MAR08630,36.289642
MAR08540,-1.0
MAR03206,31.0677313
MAR03208,32.62375521
MAR03213,36.57974816
MAR03215,-1.0
MAR03747,45.36205251
MAR03744,40.29838153
MAR03757,130.25766125
MAR03761,41.80165886
MAR03777,45.36205251
MAR03778,40.29838153
MAR03795,41.80165886
MAR04797,266.8449112
MAR06417_f,64.85191111
MAR06419,38.47862478
MAR06420,64.85191111
MAR06421,38.47862478
MAR06422,64.85191111
MAR06923,45.36205251
MAR03765,40.29838153
MAR06924,96.23612187
MAR06925_f,1203.47107695
MAR06926_f,37.74017275
MAR06927_f,37.74017275
MAR08088_f,37.42369332
MAR08787,27.13811164
MAR03743_f,139.69929776
MAR03940,35.60393656
MAR04214,82.44289309999999
MAR04216,34.02153938
MAR04218,40.45662125
MAR04219,34.02153938
MAR04220_f,52.82569254
MAR04222_f,51.19054879
MAR04224,40.45662125
MAR04225,40.45662125
MAR04227,52.19273366
MAR04231,36.97534746
MAR04232_f,-1.0
MAR04233,-1.0
MAR04235,-1.0
MAR04243,26.53152606
MAR04244,51.19054879
MAR04245,-1.0
MAR04246_f,51.19054879
MAR04248_f,-1.0
MAR06707,49.89825775
MAR06708_f,-1.0
MAR06709_f,-1.0
MAR06711,47.60378184
MAR06712_f,-1.0
MAR06713,81.01873564
MAR06714,266.8449112
MAR06715,38.29401177
MAR06716,45.91589152
MAR06717,34.02153938
MAR06718,49.89825775
MAR06719,81.01873564
MAR06720,-1.0
MAR06721,-1.0
MAR06722_f,44.22800119
MAR06723_f,826.1827545599999
MAR06725_f,122.45116848
MAR06726,39.21707678
MAR06727,19.64809833
MAR06728,51.45428166
MAR06729,36.289642
MAR06730,38.29401177
MAR06731,49.89825775
MAR06734_f,-1.0
MAR06735,38.29401177
MAR06736,38.29401177
MAR06738_f,-1.0
MAR06739,38.29401177
MAR06740,49.89825775
MAR06741,40.37750139
MAR06742_f,-1.0
MAR06743,67.06726716
MAR06744_f,-1.0
MAR06745,81.01873564
MAR06746,38.29401177
MAR06747,81.01873564
MAR06748,181.13173059999997
MAR06749,181.13173059999997
MAR06750,38.29401177
MAR06751,81.01873564
MAR06752,81.01873564
MAR06753,181.13173059999997
MAR06754,181.13173059999997
MAR06755_f,38.29401177
MAR06756_f,293.69291669
MAR06757,38.29401177
MAR06758,159.71662208
MAR06759_f,-1.0
MAR06760,181.13173059999997
MAR06761,181.13173059999997
MAR06762,38.29401177
MAR06763,38.29401177
MAR06764,81.01873564
MAR06765_f,-1.0
MAR06766,181.13173059999997
MAR06767,181.13173059999997
MAR06768,122.45116848
MAR06770,64.53543167
MAR06771,19.64809833
MAR06772,39.21707678
MAR06774,35.63030985
MAR06776,38.32038506
MAR06778,42.38187114
MAR06782,-1.0
MAR06783,-1.0
MAR06784,-1.0
MAR06785,-1.0
MAR06786,-1.0
MAR06787,49.89825775
MAR06788,85.89779361000001
MAR06789,159.71662208
MAR06790,181.13173059999997
MAR06791,181.13173059999997
MAR06792_f,-1.0
MAR06798_f,585.3682769600001
MAR06799,585.3682769600001
MAR06800_f,585.3682769600001
MAR06801,585.3682769600001
MAR06802,-1.0
MAR06803,36.289642
MAR06806_f,-1.0
MAR06807_f,-1.0
MAR06808,158.63531733999997
MAR06811_f,826.1827545599999
MAR06813,208.92917438
MAR06814_f,43.01483002
MAR06815_f,826.1827545599999
MAR06817_f,43.01483002
MAR06818,-1.0
MAR06819_f,43.01483002
MAR06820_f,826.1827545599999
MAR06822,-1.0
MAR06823_f,43.01483002
MAR06824_f,826.1827545599999
MAR06826_f,97.8976389
MAR06827_f,97.8976389
MAR06828,585.3682769600001
MAR06829,1043.7491802099998
MAR06830,585.3682769600001
MAR06831,43.80602861
MAR06834_f,97.8976389
MAR06835_f,97.8976389
MAR06836_f,585.3682769600001
MAR06837,585.3682769600001
MAR06838,111.7699875
MAR06839,43.80602861
MAR06840_f,97.8976389
MAR06841_f,97.8976389
MAR06842_f,585.3682769600001
MAR06843,585.3682769600001
MAR06844,111.7699875
MAR06845,43.80602861
MAR06848_f,97.8976389
MAR06849_f,97.8976389
MAR06850,111.7699875
MAR06851,43.80602861
MAR06854_f,97.8976389
MAR06855_f,97.8976389
MAR06874,36.289642
MAR06875_f,-1.0
MAR06876_f,-1.0
MAR06877_f,-1.0
MAR06878_f,-1.0
MAR06879_f,-1.0
MAR06880_f,-1.0
MAR06881,-1.0
MAR06882_f,-1.0
MAR06883_f,826.1827545599999
MAR06885_f,43.01483002
MAR06886_f,826.1827545599999
MAR06888,37.2654536
MAR06889,75.98143794
