,reaction_expression
MAR04431,-1.0
MAR04437,-1.0
MAR04658,-1.0
MAR04660,12.2
MAR04712,-1.0
MAR05336,-1.0
MAR05337,-1.0
MAR05338,-1.0
MAR05339,-1.0
MAR05340,-1.0
MAR08783,37.2
MAR08784,-1.0
MAR08786,-1.0
MAR04239,0.2
MAR04241,-1.0
MAR04288,32.7
MAR04596,0.5
MAR04597,0.5
MAR04599,-1.0
MAR04667,75.2
MAR04668,32.7
MAR04737,-1.0
MAR04739,-1.0
MAR04740,-1.0
MAR06415,0.2
MAR06974,-1.0
MAR06975,-1.0
MAR06976,-1.0
MAR06977,-1.0
MAR06978,0.4
MAR06979,-1.0
MAR06980,-1.0
MAR06981,5.8
MAR06982,16.2
MAR06983,217.3
MAR06984,-1.0
MAR06985,55.4
MAR08017,-1.0
MAR08018,-1.0
MAR08019,-1.0
MAR08021,-1.0
MAR08025,-1.0
MAR08026,-1.0
MAR08027,-1.0
MAR08029,0.4
MAR03164,9.2
MAR03166,1.5
MAR03885,50.1
MAR04250,-1.0
MAR08091,-1.0
MAR08092,-1.0
MAR08563,-1.0
MAR08564,23.6
MAR08565,-1.0
MAR08566,-1.0
MAR03935,21.0
MAR04681,-1.0
MAR04682,-1.0
MAR04683,-1.0
MAR04685,-1.0
MAR04686,-1.0
MAR04687,-1.0
MAR04702,-1.0
MAR04703,143.0
MAR04704,143.0
MAR06988,-1.0
MAR07689,-1.0
MAR07701,27.8
MAR08094,-1.0
MAR08529,37.2
MAR08530,-1.0
MAR08533,10.9
MAR08534,-1.0
MAR08535,-1.0
MAR08537,-1.0
MAR08541,10.9
MAR08542,10.9
MAR08543,-1.0
MAR08544,-1.0
MAR08630,10.9
MAR08540,-1.0
MAR03206,9.2
MAR03208,31.9
MAR03213,1.0
MAR03215,5.2
MAR03747,40.2
MAR03744,6.4
MAR03757,199.6
MAR03761,11.7
MAR03777,40.2
MAR03778,6.4
MAR03795,11.7
MAR04797,-1.0
MAR06417,4.0
MAR06419,4.0
MAR06420,4.0
MAR06421,4.0
MAR06422,4.0
MAR06923,40.2
MAR03765,6.4
MAR06924,-1.0
MAR06925,-1.0
MAR06926,0.2
MAR06927,0.2
MAR08088,-1.0
MAR08787,0.2
MAR03743,-1.0
MAR03940,-1.0
MAR04214,-1.0
MAR04216,-1.0
MAR04218,16.3
MAR04219,-1.0
MAR04220,-1.0
MAR04222,23.6
MAR04224,16.3
MAR04225,16.3
MAR04227,14.0
MAR04231,3.4
MAR04232,-1.0
MAR04233,-1.0
MAR04235,-1.0
MAR04243,53.9
MAR04244,23.6
MAR04245,-1.0
MAR04246,23.6
MAR04248,-1.0
MAR06707,-1.0
MAR06708,-1.0
MAR06709,-1.0
MAR06711,-1.0
MAR06712,-1.0
MAR06713,-1.0
MAR06714,-1.0
MAR06715,0.2
MAR06716,-1.0
MAR06717,-1.0
MAR06718,-1.0
MAR06719,-1.0
MAR06720,-1.0
MAR06721,-1.0
MAR06722,-1.0
MAR06723,-1.0
MAR06725,-1.0
MAR06726,78.9
MAR06727,-1.0
MAR06728,-1.0
MAR06729,10.9
MAR06730,0.2
MAR06731,-1.0
MAR06734,-1.0
MAR06735,0.2
MAR06736,0.2
MAR06738,-1.0
MAR06739,0.2
MAR06740,-1.0
MAR06741,-1.0
MAR06742,-1.0
MAR06743,140.2
MAR06744,-1.0
MAR06745,-1.0
MAR06746,0.2
MAR06747,-1.0
MAR06748,-1.0
MAR06749,-1.0
MAR06750,0.2
MAR06751,-1.0
MAR06752,-1.0
MAR06753,-1.0
MAR06754,-1.0
MAR06755,0.2
MAR06756,-1.0
MAR06757,0.2
MAR06758,-1.0
MAR06759,-1.0
MAR06760,-1.0
MAR06761,-1.0
MAR06762,0.2
MAR06763,0.2
MAR06764,-1.0
MAR06765,-1.0
