,sample_1,sample_2,sample_3,sample_4
ENSG00000155660,0.08526645768025078,0.04036458333333334,0.25584145036878553,0.1469678217821782
ENSG00000155827,0.0068584130770690515,0.0014288391267684832,0.0034037634063322796,0.0018965844238693756
ENSG00000155850,5.0,5.0,5.0,5.0
ENSG00000156110,1.5012853470437018,1.6422764227642275,1.905194805194805,1.6578171091445428
ENSG00000156136,4.4987146529562985,4.357723577235772,4.094805194805195,4.342182890855457
ENSG00000156222,8.0,8.0,8.0,8.0
ENSG00000156256,0.07394843962008146,0.19039504260263354,0.1114282452334741,0.1170581440123219
ENSG00000156411,1.0,1.0,1.0,1.0
ENSG00000156467,1.0,1.0,1.0,1.0
ENSG00000156471,1.0,1.0,1.0,1.0
ENSG00000156508,0.8209402624415013,0.8793144317678221,0.7431294610420138,0.8919878729686893
ENSG00000156510,4.812339331619538,1.7302325581395346,3.0,11.26256983240223
ENSG00000156515,7.187660668380463,10.269767441860465,8.999999999999998,0.7374301675977654
ENSG00000156587,0.003171677193743394,0.01510821699615854,0.009911587780703448,0.006310453628510837
ENSG00000156599,0.01650793650793651,0.013603925066904539,0.03283278187834055,0.0069076360154566915
ENSG00000156650,0.05210420841683366,0.06898485698261358,0.06649616368286444,0.04814004376367616
ENSG00000156795,0.2038327526132404,0.16929133858267714,0.08848314606741572,0.05316601207012167
ENSG00000156873,0.011233527759775328,0.006204059612920628,0.0192665201960453,0.014866460085583592
ENSG00000156958,0.5002770492408851,0.8975278850967155,0.2836414856955309,0.6536675511751326
ENSG00000156966,1.6172937256399014,1.5070144534778676,0.09199604743083004,0.43382198218419016
ENSG00000157020,1.0,1.0,1.0,1.0
ENSG00000157045,0.12674216027874563,0.24173228346456693,0.2696629213483146,0.10317080180093878
ENSG00000157184,54.75,63.54742547425479,46.53719008264462,38.19975339087549
ENSG00000157326,11.735409321868385,11.142932999953436,12.815687213470092,22.282623411604025
ENSG00000157349,1.0,1.0,1.0,1.0
ENSG00000157399,0.28431372549019607,1.4959349593495934,0.8143036386449185,1.6869565217391302
ENSG00000157426,0.4052196518198944,0.2970586351345315,0.07285039546372844,0.10743873531771608
ENSG00000157593,1.0,1.0,1.0,1.0
ENSG00000157881,1.0,1.0,1.0,1.0
ENSG00000158006,0.2141982864137087,0.09690230341540905,0.3561643835616438,0.15730337078651685
ENSG00000158089,0.12987063246351171,0.19500158820913538,0.015950680550255315,0.2673076671553537
ENSG00000158104,2.0,2.0,2.0,2.0
ENSG00000158296,4.0,4.0,4.0,4.0
ENSG00000158467,0.10298102981029811,0.3057644110275689,0.12436548223350252,0.1046875
ENSG00000158470,4.8513346308928105,4.65005793173874,3.2913043478260886,8.528367338117055
ENSG00000158623,0.19561308881697234,0.021811785400175903,0.047362755651237896,0.04645323289391085
ENSG00000158669,30.5,20.55434782608695,51.31602373887243,21.866402116402117
ENSG00000158825,2.0,2.0,2.0,2.0
ENSG00000158850,3.072942474487082,7.9797576801428685,1.4026212777855442,4.9434345024926
ENSG00000158864,1.0,1.0,1.0,1.0
ENSG00000159063,1.832618025751073,1.6630434782608696,1.880952380952381,1.8242424242424242
ENSG00000159082,0.08154506437768241,1.1388888888888888,0.3162790697674419,0.8783783783783784
ENSG00000159131,3.0,3.0,3.0,3.0
ENSG00000159199,1.0,1.0,1.0,1.0
ENSG00000159202,0.010030090270812437,0.005762203691558143,0.005779975595658594,0.0046552526767702895
ENSG00000159228,28.810441458489436,30.29309058624184,26.708806418435252,17.66729323502236
ENSG00000159267,4.0,4.0,4.0,4.0
ENSG00000159348,0.27315247895229183,0.09934853420195439,0.13515509601181683,0.16945746818486265
ENSG00000159423,9.502146080148847,8.82716772885991,9.068816098707405,9.088721978376013
ENSG00000159459,0.0015722844208300578,0.0007261313595052944,0.0016911780446556637,0.0015862342454180237
ENSG00000159461,0.023719808072867256,0.007191042818326621,0.028664397491062418,0.007948412903670751
ENSG00000159593,0.15250544662309365,0.10666666666666665,0.10419368785127542,0.09307824591573516
ENSG00000159692,0.2830910482019894,0.02075244343285581,0.19327551129671275,0.08468915501693783
ENSG00000159714,0.01650793650793651,0.013603925066904539,0.006871977602443371,0.003966761276202853
ENSG00000159720,0.15657397732680078,0.3623809187288007,0.15346893035172793,0.3408427430696112
ENSG00000159921,3.0,3.0,3.0,3.0
ENSG00000160014,0.05321523727226903,0.08082136354440624,0.10714889302011157,0.13726575180758452
ENSG00000160087,0.008430697497899103,0.005762203691558143,0.005951234131826257,0.012431248814634735
ENSG00000160179,1.0,1.0,1.0,1.0
ENSG00000160191,0.958498023715415,2.4999999999999996,0.5882352941176471,0.7586837294332724
ENSG00000160194,1.0,1.0,1.0,1.0
ENSG00000160209,3.0,3.0,3.0,3.0
ENSG00000160211,2.0,2.0,2.0,2.0
ENSG00000160216,1.2452792539653454,1.046693348580141,1.7352553373582298,2.056428931996827
ENSG00000160282,3.0,3.0,3.0,3.0
ENSG00000160439,0.5180894086785441,0.16493848994448373,0.2052614215852844,0.14224111873798503
ENSG00000160446,0.07005291005291006,0.02743086529884031,0.13005853906846523,0.031734090209622826
ENSG00000160688,1.0,1.0,1.0,1.0
ENSG00000160714,0.004743961614573451,0.0028811018457790714,0.006871748763727444,0.00320695184399731
ENSG00000160752,4.077836411609499,3.6533864541832672,4.915279429250892,4.100874635568513
ENSG00000161013,1.184761904761905,0.7973856209150327,1.8183934807916182,0.9584245076586432
ENSG00000161217,2.0,2.0,2.0,2.0
ENSG00000161267,0.13040238450074518,0.15308075009567546,0.5538461538461539,0.0407425865935709
ENSG00000161281,0.07500483278561763,0.47541071047578404,0.004901960784313725,0.17955813238459173
ENSG00000161533,80.19053018951244,77.91647239386634,92.12288869475023,89.08240231958527
ENSG00000161714,0.31861040996255674,0.1303070454145992,0.058908322121852784,0.12196086920820239
ENSG00000161980,2.0,2.0,2.0,2.0
ENSG00000162066,1.0,1.0,1.0,1.0
ENSG00000162174,2.0,2.0,2.0,2.0
ENSG00000162368,41.0,41.0,41.0,41.0
ENSG00000162390,0.7380335348971139,0.12657399078747636,0.006037083952716707,0.2561062274107496
ENSG00000162407,3.8149493433921693,6.612259299092476,6.515740503622977,4.407188817255216
ENSG00000162408,0.4833333333333333,1.2867132867132867,0.2793462109955423,0.48371335504886004
ENSG00000162433,0.307785631889815,0.11583196417763493,0.7325616101901025,1.027174702783101
ENSG00000162482,0.9365426695842449,0.7692949520233626,2.2644697929869033,2.1827676240208875
ENSG00000162496,2.0,2.0,2.0,2.0
ENSG00000162607,0.026322930800542755,0.02385747482571649,0.02363283479849298,0.017199332563213963
ENSG00000162688,3.0,3.0,3.0,3.0
ENSG00000162694,0.8774193548387097,0.5,0.6265060240963856,0.7829457364341086
ENSG00000162813,2.0,2.0,2.0,2.0
ENSG00000162836,1.8366346191625915,2.009826495951218,1.4216359456244234,0.36795191209489725
ENSG00000162882,1.0,1.0,1.0,1.0
ENSG00000162885,0.039334341906202726,0.11201445347786813,0.09891304347826085,0.0836431226765799
ENSG00000163002,1.0921441228588304,1.0484126984126985,1.0913207547169812,1.094109681787407
ENSG00000163281,0.4121212121212121,0.41734417344173447,0.1625,0.14636871508379887
ENSG00000163344,2.0,2.0,2.0,2.0
ENSG00000163399,1.4914706810760668e-05,8.048097767825415e-10,2.8617216117216117e-05,1.062757818637595e-09
ENSG00000163406,243.0,243.0,243.0,243.0
ENSG00000163481,0.0005150586895822605,0.002154970486273776,0.0013272536552993814,0.0023793513681270363
ENSG00000163521,7.133561643835616,7.201298701298701,7.024930747922438,7.342233009708738
ENSG00000163541,1.0641049347386466,1.4030165784952637,0.3792013789141051,1.0815062888267832
ENSG00000163586,26.33333333333332,14.556498673740064,70.9866912821472,46.16027050574624
ENSG00000163624,1.654255319148936,1.5,0.07537688442211056,1.7640449438202248
ENSG00000163631,2.0,2.0,2.0,2.0
ENSG00000163655,2.0,2.0,2.0,2.0
ENSG00000163719,0.13127413127413123,0.07748999789429355,0.1450488145048815,0.11260556771973726
ENSG00000163738,2.355481727574751,2.769712140175219,2.975517890772128,2.535928143712575
ENSG00000163743,0.005801187345821249,0.017286611074674423,0.004731017061631666,0.012827807375989242
ENSG00000163754,2.0,2.0,2.0,2.0
ENSG00000163755,0.0051206250329937164,0.0005928200742482848,0.0009434883039984383,0.001101366719259062
ENSG00000163812,0.12338624338624342,0.1438447814451382,0.07737337744973274,0.017371678692336634
ENSG00000163864,2.8914285714285715,2.6630434782608696,2.377952755905512,3.0730158730158728
ENSG00000163882,2.0,2.0,2.0,2.0
ENSG00000163902,0.25,0.25,0.25,0.25
ENSG00000163931,2.0,2.0,2.0,2.0
ENSG00000163964,1.0,1.0,1.0,1.0
ENSG00000164023,1.6680942184154175,1.2238267148014441,2.2395209580838324,2.107843137254902
ENSG00000164039,1.7624820837471513,2.32837593754658,0.6945744479313383,2.7959385527737646
ENSG00000164068,0.2504993230474395,0.10137548200885595,0.4595664238680644,0.303606574214068
ENSG00000164116,2.0,2.0,2.0,2.0
ENSG00000164120,4.0,4.0,4.0,4.0
ENSG00000164134,0.09181532004197271,0.017574186113511955,0.06738738738738738,0.03191927512355849
ENSG00000164172,1.0,1.0,1.0,1.0
ENSG00000164197,0.0036867358833256522,0.0021549704862737756,0.0010061438999850144,0.0022241762789013612
ENSG00000164258,1.0,1.0,1.0,1.0
ENSG00000164294,0.15341809423007588,0.029661640727220783,0.0015885018716632106,0.00033088362963489096
ENSG00000164329,0.6032977691561592,0.2101656196459166,0.32581100141043723,0.3355176933158585
ENSG00000164347,0.003578747744165418,0.0018963402694039924,0.004808308757533017,0.0005918833069178005
ENSG00000164405,1.0,1.0,1.0,1.0
ENSG00000164414,2.0,2.0,2.0,2.0
ENSG00000164466,1.7698412698412698,1.7789855072463767,1.9914712153518124,1.778534923339012
ENSG00000164494,1.0,1.0,1.0,1.0
ENSG00000164574,0.1509607351712615,0.19500158820913538,0.05127004462582067,0.018541572288232624
ENSG00000164663,0.00786974219810041,0.004802478698683188,0.0015983559767096696,0.000898472596585804
ENSG00000164687,19.532690246516598,0.3672855879752427,0.0062629260483974694,0.07505289797950462
ENSG00000164733,1.3825922123055054,1.3991323210412154,2.1464354527938343,2.389380530973451
ENSG00000164776,0.021026859652912795,0.0010452491739159754,0.021801588642893364,0.0068614431164231975
ENSG00000164889,1.0,1.0,1.0,1.0
ENSG00000164904,11.26017242676279,10.565915193066713,7.078663103307558,11.662203833569636
ENSG00000164919,2.0,2.0,2.0,2.0
ENSG00000164951,0.7698412698412698,0.7479674796747967,0.12442396313364057,0.545
ENSG00000164978,2.0,2.0,2.0,2.0
ENSG00000165060,0.00617642400886871,0.0011953585103694922,0.012981097699840582,0.0014292154170850151
ENSG00000165092,5.519013360739979,5.633466135458168,5.828419811320755,5.996884735202492
ENSG00000165140,2.0,2.0,2.0,2.0
ENSG00000165195,0.20051413881748073,0.06950672645739911,0.1422680412371134,0.13958810068649885
ENSG00000165264,1.0,1.0,1.0,1.0
ENSG00000165338,0.002114451462495594,0.002154970486273776,0.00036392438935628187,0.0002413834721288299
ENSG00000165406,0.0021144514624955946,0.0014288391267684823,0.0045383512084430444,0.0020172761599337925
