,reaction_expression
MAR04089,1.9
MAR04091,13.6
MAR04093,-1.0
MAR04095,-1.0
MAR04101,64.2
MAR04103,15.6
MAR04143,-1.0
MAR04193,832.4
MAR08497,811.0
MAR08498,-1.0
MAR08499,-1.0
MAR08500,811.0
MAR08501,44.7
MAR08502_f,68.0
MAR08503,214.0
MAR08504,192.5
MAR08506,192.5
MAR08507,95.2
MAR08508,95.2
MAR08509,811.0
MAR08511,50.6
MAR08512_f,9.7
MAR08514,9.7
MAR08516,25.3
MAR08517,-1.0
MAR04280_f,435.6
MAR00153,31.099999999999998
MAR03212,120.5
MAR03797,31.099999999999998
MAR03800,1.9
MAR04105,19.4
MAR04106,19.4
MAR04107,19.4
MAR04282,62.2
MAR04331_f,31.099999999999998
MAR04459,31.099999999999998
MAR04460,31.099999999999998
MAR04464,-1.0
MAR04497,-1.0
MAR04741,35.0
MAR08078,-1.0
MAR09803_f,-1.0
MAR09804_f,653.5
MAR00718,-1.0
MAR00719,25.3
MAR01434_f,21.4
MAR01436,3.9
MAR03163,120.5
MAR04461_f,134.2
MAR04604,40.8
MAR05351_f,435.6
MAR07709_f,79.7
MAR04052,62.300000000000004
MAR04304,11.7
MAR04350_f,15.6
MAR04351_f,21.4
MAR04352_f,21.4
MAR04354_f,5.8
MAR04398_f,11.7
MAR04404_f,68.1
MAR04473,25.3
MAR04474,25.3
MAR04476_f,3.9
MAR04477_f,15.6
MAR04501_f,68.1
MAR04565_f,142.0
MAR04567,149.7
MAR09799_f,-1.0
MAR09800_f,21.4
MAR04623,-1.0
MAR04625,54.5
MAR04710_f,5.8
MAR04841_f,107.0
MAR08074,15.6
MAR08653_f,54.5
MAR03998,29.1
MAR04000,11.7
MAR04002_f,235.29999999999998
MAR04004_f,235.29999999999998
MAR04010,138.20000000000002
MAR04081,138.20000000000002
MAR04082,138.20000000000002
MAR04012,38.9
MAR04014,50.599999999999994
MAR04020_f,212.0
MAR04022,11.7
MAR04038_f,21.4
MAR04040,46.599999999999994
MAR04042,60.3
MAR04046,9.7
MAR04048,50.599999999999994
MAR04080,15.5
MAR04085,103.1
MAR04086,103.1
MAR04134,29.1
MAR04135_f,212.0
MAR04168,44.7
MAR04171,832.4
MAR04290,1.9
MAR04406,-1.0
MAR04412_f,70.0
MAR04417,138.20000000000002
MAR04418,56.4
MAR04419,66.1
MAR04421,832.4
MAR04449,138.20000000000002
MAR04450,138.20000000000002
MAR04451,-1.0
MAR04452,56.4
MAR04453,9.7
MAR04480_f,490.0000000000001
MAR04481,3.9
MAR04482,3.9
MAR04486,38.9
MAR04487,38.9
MAR04488,38.9
MAR04489,38.9
MAR04492,38.9
MAR04493,38.9
MAR04495,38.9
MAR04496,38.9
MAR04518,-1.0
MAR04519,-1.0
MAR04520,-1.0
MAR04573,832.4
MAR04574_f,50.6
MAR04600,62.2
MAR04602,138.20000000000002
MAR04603_f,50.6
MAR04611,31.2
MAR04612,31.2
MAR04614,31.2
MAR04615,31.2
MAR04617,31.2
MAR04618,31.2
MAR04619,31.2
MAR04621,31.2
MAR04632,138.20000000000002
MAR04646,-1.0
MAR04648,-1.0
MAR04649,-1.0
MAR04650,-1.0
MAR04651_f,50.6
MAR04663_f,50.6
MAR04664,56.4
MAR04694,3.9
MAR04695_f,50.6
MAR04705,138.20000000000002
MAR04709_f,50.6
MAR04799,15.6
MAR04802,15.6
MAR04804_f,33.1
MAR04808,-1.0
MAR04810,33.1
MAR04812_f,70.0
MAR04814_f,21.4
MAR05301,36.9
MAR05353_f,212.0
MAR06601,-1.0
MAR06602_f,260.6
MAR06603_f,260.6
MAR06605_f,-1.0
MAR06606_f,-1.0
MAR06607_f,-1.0
MAR06609_f,-1.0
MAR06610,-1.0
MAR06611_f,-1.0
MAR07144,58.3
MAR08755,-1.0
MAR09797,-1.0
MAR04016_f,264.5
MAR04018_f,264.5
MAR04044_f,264.5
MAR04291_f,264.5
MAR04420,264.5
MAR04570_f,264.5
MAR04572,264.5
MAR04006_f,264.5
MAR04028_f,264.5
MAR04030_f,264.5
MAR04670_f,264.5
MAR04673_f,264.5
MAR04675,264.5
MAR06614_f,264.5
MAR06615_f,264.5
MAR06616_f,264.5
MAR04635_f,264.5
MAR03793_f,7.8
MAR03931,27.2
MAR03969,27.2
MAR03970,138.20000000000002
MAR04008_f,70.0
MAR04032,3.9
MAR04034,-1.0
MAR04036,9.7
MAR04050_f,-1.0
MAR04056,138.20000000000002
MAR04059,29.1
MAR04060,29.1
MAR04127,33.1
MAR04177,138.20000000000002
MAR04179,138.20000000000002
MAR04182,72.0
MAR04183,1.9
MAR04192,1.9
MAR04194,3.9
MAR04210,832.4
MAR04211,44.7
MAR04343,7.8
MAR04345_f,7.8
MAR04346,15.6
MAR04470,7.8
MAR04471,7.8
MAR04472,7.8
MAR04484,138.20000000000002
MAR04485_f,33.1
MAR04510,138.20000000000002
MAR04512_f,70.0
MAR04513,9.7
MAR04514,13.6
MAR04577,9.7
MAR04579_f,35.0
MAR04580,13.6
MAR04608_f,-1.0
MAR04575_f,5.8
MAR04637_f,25.3
MAR04642,62.3
MAR04643,132.2
MAR04644_f,-1.0
MAR04672,-1.0
MAR04676,36.9
MAR04736,15.6
MAR04819,1.9
MAR05299,36.9
MAR05352,36.9
MAR05415,31.2
MAR05416,31.2
MAR05417,42.8
MAR06612_f,25.3
MAR06613_f,25.3
MAR06621_f,31.2
MAR06622,31.2
MAR06623,13.6
MAR06624,27.2
MAR06627_f,832.4
MAR07744_f,9.7
MAR08072,-1.0
MAR08637,-1.0
MAR03965,87.5
MAR03966,44.7
MAR03967_f,70.0
MAR03968_f,25.3
MAR03999,1.9
MAR04024_f,70.0
MAR04026_f,-1.0
MAR04054,13.6
MAR04061,1.9
MAR04083,38.9
MAR04136,3269.2999999999997
MAR04180,36.9
MAR04185,52.5
MAR04186,52.5
MAR04342,29.1
MAR04344_f,-1.0
MAR04483,27.2
MAR04507,37.0
MAR04516,46.7
MAR04601,62.2
MAR04633,-1.0
MAR04640,25.3
MAR04641,13.6
MAR04680_f,35.0
MAR04806,15.6
MAR05394,-1.0
MAR06625,27.2
MAR06626,62.3
