ID,Flux
MAR04324,1.0
MAR04326,1.0
temporary_exchange_MAM01974c,1.0
temporary_exchange_MAM01628c,1.0
temporary_exchange_MAM01986c,1.0
temporary_exchange_MAM01371c,2.0
temporary_exchange_MAM02026c,1.0
temporary_exchange_MAM01285c,2.0
temporary_exchange_MAM02039c,2.0
temporary_exchange_MAM02751c,2.0
