,sample_1,sample_2,sample_3,sample_4,sample_5
ENSG00000070214,0.247887323943662,0.3369565217391305,0.4722753346080306,0.9873595505617977,0.8905660377358491
ENSG00000070423,0.002705096972189707,0.00544372705405748,0.00712290502793296,0.005072630850818544,0.007254062653888408
ENSG00000070610,2.0,2.0,2.0,2.0,2.0
ENSG00000071073,0.9946808510638299,1.2026143790849673,1.2864450127877238,0.18160651920838186,1.0415754923413567
ENSG00000071553,0.15667767815007078,0.0363036303630363,0.1899757477768796,0.10764294049008168,0.08212127992839562
ENSG00000071794,0.008241845160882078,0.003899227750348149,0.0037476722532588476,0.004104219506571366,0.0034471002689495803
ENSG00000072210,31.70458939940609,30.559169938306226,32.45112864769605,30.982542861535904,30.25016296405633
ENSG00000072401,0.019995570601449048,0.019445499430307628,0.008100558659217882,0.004081162093613099,0.010568582143263004
ENSG00000072506,53.05756560770662,60.363527166386795,60.21818796372716,59.880957528703256,58.760867650692205
ENSG00000072609,0.0005220362577909959,0.0007849094822129384,0.002490689013035383,0.0018215356237030215,0.0007007841206106291
ENSG00000072756,0.018823967943341725,0.036190227332113925,0.058337773042088446,0.03437226915234489,0.032417963715673646
ENSG00000072778,61.789493729358114,55.63350728456981,63.00940195334879,60.59872756296723,55.06732472721498
ENSG00000073578,1.0,1.0,1.0,1.0,1.0
ENSG00000074416,7.464454976303319,8.835098335854765,9.204431017119836,8.824582338902147,7.597826086956524
ENSG00000074696,11.307692307692307,23.308108108108115,20.09366391184573,21.89090909090908,20.920754716981136
ENSG00000074800,1.0,1.0,1.0,1.0,1.0
ENSG00000075188,1.0763827919227391,1.0288104089219332,1.0467050543825975,1.0403041825095056,1.033637000700771
ENSG00000075239,3.0,3.0,3.0,3.0,3.0
ENSG00000075415,2.0,2.0,2.0,2.0,2.0
ENSG00000075975,0.0031005789856677333,0.0015444993037093306,0.003724394785847297,0.0018215356237030215,0.0022159930300390163
ENSG00000076555,2.0,2.0,2.0,2.0,2.0
ENSG00000076685,1.1311475409836071,0.671291866028708,3.9893805309734502,3.886722376973073,1.2021696252465486
ENSG00000077254,0.03759353125754285,0.0054519873373197305,0.038513666139597905,0.02354071582993034,0.03601664514277516
ENSG00000077463,2.04221635883905,2.119791666666667,2.1626666666666665,2.0858369098712446,2.1486068111455108
ENSG00000077514,0.007331042382588776,0.0009918054781513819,0.01815204076197916,0.005668720003023317,0.043137206089197015
ENSG00000077721,0.01634131679691209,0.023344727180655778,0.011615456238361264,0.009176850357389906,0.023428917762036434
ENSG00000078070,3.0,3.0,3.0,3.0,3.0
ENSG00000078124,16.17007902395625,16.410948822463766,17.1151277258567,16.44723639948962,16.2670765766741
ENSG00000078140,0.0147752080235391,0.01868590960881125,0.014548417132216013,0.02706940281300442,0.017993105799462113
ENSG00000078142,6.0,6.0,6.0,6.0,6.0
ENSG00000078747,0.00450849495364951,0.003899227750348149,0.0045391061452513945,0.010029974636845759,0.0056441531876207495
ENSG00000078967,0.005220362577909959,0.009342954804405626,0.003212290502793296,0.007862577818768743,0.008996552899731055
ENSG00000079459,5.0,5.0,5.0,5.0,5.0
ENSG00000079462,0.008792965627498003,0.82922954725973,0.3133531157270029,0.18395303326810175,0.7160367722165474
ENSG00000079739,0.9564134495641345,0.8953687821612349,0.33957219251336895,0.9517857142857142,0.8398203592814372
ENSG00000079805,0.010176557135850911,0.004752675312893049,0.0050448882226842694,0.003847222519075812,0.002229441784605671
ENSG00000080802,0.008653146454899235,0.021800227876946434,0.011173184357541907,0.00652524786718931,0.01121254592977006
ENSG00000081760,2.0,2.0,2.0,2.0,2.0
ENSG00000082212,2.0,2.0,2.0,2.0,2.0
ENSG00000082996,0.00756161609769988,0.007013546018483357,0.015526070763500929,0.010767811851510265,0.01020872002727376
ENSG00000083123,6.075405405405405,6.114312267657993,6.285714285714286,6.422752808988764,6.148284960422163
ENSG00000083168,0.04966269556480553,0.03421200224340999,0.14563314114883627,0.0725703324808184,0.050328227571116005
ENSG00000083223,0.36652719665271966,0.3369565217391305,0.5987878787878789,1.0166453265044815,0.34877384196185285
ENSG00000083720,1.0,1.0,1.0,1.0,1.0
ENSG00000083799,0.025826695631185125,0.016180091452690816,0.032979444318951875,0.024501561374009117,0.017936576266322283
ENSG00000083807,29.0,29.0,29.0,29.0,29.0
ENSG00000084072,0.012185929648241205,0.0023742799314961857,0.005983291939489725,0.0018242257175287823,0.0024220754880193763
ENSG00000084073,1.0,1.0,1.0,1.0,1.0
ENSG00000084090,0.8718975180144115,0.4763749031758327,0.7732142857142856,0.15787914691943125,0.6704416761041903
ENSG00000084207,11.379867811279318,27.121614831569417,26.234485935796236,1.3140671717767083,39.629480631920195
