ID,Expression
MAR04176,192.44730434
MAR04329,127.06892108
MAR05076,488.57482569
MAR05084,449.48042875
temporary_exchange_MAM02026e,-1.0
temporary_exchange_MAM02040e,-1.0
temporary_exchange_MAM01974e,-1.0
temporary_exchange_MAM01986c,-1.0
temporary_exchange_MAM01628c,-1.0
