ID,Expression
MAR04176,176.47542042
MAR04329,164.44397161
MAR05076,440.91221035
MAR05084,375.90837566
temporary_exchange_MAM02026e,-1.0
temporary_exchange_MAM02040e,-1.0
temporary_exchange_MAM01974e,-1.0
temporary_exchange_MAM01986c,-1.0
temporary_exchange_MAM01628c,-1.0
