,gene_contribution
ENSG00000121410,0.0
ENSG00000128274,2.0
ENSG00000118017,2.0776693615980886
ENSG00000094914,1.0
ENSG00000081760,2.0
ENSG00000114771,1.4942751773727911
ENSG00000109576,9.0
ENSG00000129673,1.0
ENSG00000157426,0.9620701713946997
ENSG00000149313,1.0
ENSG00000008311,2.3451355661413698
ENSG00000183044,4.478165938892871
ENSG00000165029,81.23757922253193
ENSG00000167972,1.0
ENSG00000198691,1.0
ENSG00000141338,4.0
ENSG00000085563,41.54355658117928
ENSG00000073734,20.944219694943367
ENSG00000005471,7.13684905538833
ENSG00000115657,3.6253608704850704
ENSG00000103222,26.55142671808192
ENSG00000121270,8.394626772459272
ENSG00000023839,22.62241248289855
ENSG00000108846,28.260750752620687
ENSG00000125257,16.721975772521496
ENSG00000114770,4.8110094539745525
ENSG00000006071,0.09350139139227427
ENSG00000069431,0.05175983063499742
ENSG00000101986,19.74556557152234
ENSG00000173208,5.0
ENSG00000117528,4.0
ENSG00000160179,0.2531944171374556
ENSG00000118777,21.5391510791368
ENSG00000138075,1.2482799292336777
ENSG00000143921,1.2482799292336777
ENSG00000100997,4.811190724541208
ENSG00000011198,0.6307952624477418
ENSG00000163686,1.8394592649358468
ENSG00000166016,0.49284848482156757
ENSG00000060971,130.1702970756155
ENSG00000167315,66.92433517788197
ENSG00000278540,2.0
ENSG00000076555,2.0
ENSG00000111271,0.33623231133154324
ENSG00000240303,0.4081662735895799
ENSG00000151498,0.30435839088872685
ENSG00000177646,12.95243553808558
ENSG00000115361,12.871712506078316
ENSG00000117054,37.77517729414947
ENSG00000122971,17.66960649825393
ENSG00000196177,3.3670812117774016
ENSG00000072778,41.46829759860008
ENSG00000075239,2.0
ENSG00000120437,2.0
ENSG00000159640,1.4059375946525159
ENSG00000130234,6.745281313904621
ENSG00000167769,0.8136161938761197
ENSG00000177076,0.7668481096326205
ENSG00000078124,16.722185260755225
ENSG00000087085,1.2022832678823565
ENSG00000131473,1.0
ENSG00000153086,1.0
ENSG00000122729,1.0
ENSG00000100412,2.0
ENSG00000184227,19.430203982455186
ENSG00000162390,0.5024181115652369
ENSG00000172497,2.0
ENSG00000112304,1.0927986443927542
ENSG00000119673,18.70275044675383
ENSG00000177465,10.998202104145902
ENSG00000205669,12.818383197348673
ENSG00000097021,18.201530341221876
ENSG00000101473,12.655431928822072
ENSG00000123130,0.1380825057405918
ENSG00000161533,64.65611264727647
ENSG00000168306,1.8233134217500442
ENSG00000087008,34.93402368246825
ENSG00000134575,4.376520917168791
ENSG00000102575,0.7640637341441878
ENSG00000162836,2.22690727551469
ENSG00000103740,20.215966055849005
ENSG00000130377,21.120786367721102
ENSG00000167107,0.6479939434727504
ENSG00000176715,0.6891287344526433
ENSG00000151726,20.3742728924571
ENSG00000123983,16.737070976617076
ENSG00000068366,18.684013798221326
ENSG00000197142,18.976034587386433
ENSG00000164398,14.181708523517614
ENSG00000166743,2.187411598105996
ENSG00000183747,1.286421499498598
ENSG00000066813,1.9214992926337582
ENSG00000005187,1.1478076379679214
ENSG00000215009,1.3316831681530112
ENSG00000183549,1.1251768036407148
ENSG00000154930,2.5076202143096022
ENSG00000131069,6.513495427201473
ENSG00000111058,1.9788843584889246
ENSG00000243989,3.0
ENSG00000132744,1.018048325626597
ENSG00000119640,0.9970001305486944
ENSG00000170634,1.0029998694513054
ENSG00000196839,5.0
ENSG00000164742,0.11207707653275863
ENSG00000143199,0.1334537653716418
ENSG00000078295,0.15678747508154198
ENSG00000138031,0.11764705883172634
ENSG00000129467,0.07240977002592841
ENSG00000173175,0.13066877420822315
ENSG00000174233,0.12231380074583677
ENSG00000121281,0.09468969930540808
ENSG00000155897,0.17184148131003285
ENSG00000162104,0.14865831170143512
ENSG00000187758,1.914899592968522
ENSG00000196616,5.782038635285506
ENSG00000198099,10.065448745226089
ENSG00000197894,8.016136399067014
ENSG00000172955,1.8163934564553328
ENSG00000196344,2.5566819979093123
ENSG00000147576,3.3502117080281564
ENSG00000182551,2.0
ENSG00000156110,1.01988636350712
ENSG00000181915,1.0
ENSG00000159322,1.0
ENSG00000144843,2.0
ENSG00000170222,1.948122866909207
ENSG00000239900,1.02341298567494
ENSG00000183077,3.0
ENSG00000038002,4.0
ENSG00000006530,6.0
ENSG00000162688,3.0
ENSG00000116771,1.0
ENSG00000204310,1.1430118442856159
ENSG00000169692,0.9204737730685639
ENSG00000160216,1.0225603138786243
ENSG00000026652,0.7332871817253397
ENSG00000155189,0.5257529610393273
ENSG00000018510,1.0
ENSG00000172482,3.5065381968009897
ENSG00000113492,2.0152958643061396
ENSG00000153207,1.0
ENSG00000101444,0.9481522338698426
ENSG00000158467,1.0518477661301573
ENSG00000111732,3.036160643743389
ENSG00000106992,0.25637457850687306
ENSG00000004455,0.3992371021400148
ENSG00000147853,1.3072958740612246
ENSG00000162433,0.28996848867704483
ENSG00000154027,3.1985576907991495
ENSG00000085231,0.1969664003273967
ENSG00000140057,0.14799001524779604
ENSG00000165695,0.2867859077335393
ENSG00000155085,2.1299681740215215
ENSG00000117448,8.465692723945368
ENSG00000085662,4.457844794063591
ENSG00000198074,3.267418425967671
ENSG00000227471,0.23138221057662636
ENSG00000187134,4.722550748806537
ENSG00000151632,1.954649520691101
ENSG00000196139,10.075117362121173
ENSG00000198610,9.627173561663586
ENSG00000122787,7.0
ENSG00000053371,4.099250967678791
ENSG00000162482,1.6116704335304493
ENSG00000148218,1.0
ENSG00000023330,1.022754021315476
ENSG00000158578,1.2193016867719333
ENSG00000163631,2.0
ENSG00000059573,3.1221668868559025
ENSG00000165092,3.076682316487697
ENSG00000128918,2.9233176835123027
ENSG00000184254,8.006555450791666
ENSG00000137124,7.4210066680903175
ENSG00000144908,1.0535163911012146
ENSG00000136010,0.9464836088987856
ENSG00000111275,6.53988450391588
ENSG00000108602,9.36103042470839
ENSG00000072210,33.246655830138785
ENSG00000006534,14.545849021957428
ENSG00000132746,7.3487063292853545
ENSG00000159423,9.389602724405362
ENSG00000112294,1.178168513088723
ENSG00000119711,4.176643967913249
ENSG00000164904,11.643627018499291
ENSG00000118514,0.961451247229153
ENSG00000143149,6.131526326459588
ENSG00000149925,1.0433207546277619
ENSG00000136872,2.879362043014292
ENSG00000109107,2.0773172023579454
ENSG00000033011,1.0
ENSG00000139133,1.3244638601729635
ENSG00000175548,0.34392374906805756
ENSG00000253710,2.0
ENSG00000182858,1.1154531935483092
ENSG00000101901,0.5941255006368666
ENSG00000172339,0.40587449936313336
ENSG00000119523,2.0
ENSG00000214160,1.4054969879057235
ENSG00000120697,3.0
ENSG00000088035,1.0
ENSG00000159063,1.331612390758979
ENSG00000086848,1.4958333332872649
ENSG00000151360,1.0
ENSG00000108839,18.171870440690874
ENSG00000179477,1.418040155808206
ENSG00000161905,3.008816457435487
ENSG00000179593,2.9911835425645137
ENSG00000012779,25.828129559309126
ENSG00000179148,0.5819598441917939
ENSG00000163295,2.497662242691729
ENSG00000162551,1.7721410394931887
ENSG00000163283,1.1515099578155812
ENSG00000242110,11.509587470078326
ENSG00000123505,1.0
ENSG00000139344,1.0
ENSG00000162066,0.4901325478000017
ENSG00000159461,0.0029439559468311207
ENSG00000166126,1.0
ENSG00000116748,0.3758014477296991
ENSG00000116337,0.2833505687285264
ENSG00000133805,0.3408479835417745
ENSG00000145020,2.0
ENSG00000187733,3.870462494772565
ENSG00000243480,4.226780410358436
ENSG00000240038,4.3106840178242525
ENSG00000141552,1.0
ENSG00000166825,0.8218153179625161
ENSG00000138772,0.4582685329538852
ENSG00000136250,1.0
ENSG00000131480,12.500090171766654
ENSG00000131471,15.051755171132656
ENSG00000138356,7.408465587930373
ENSG00000166747,0.05577673537505453
ENSG00000149089,1.0
ENSG00000084674,1.0
ENSG00000173627,0.33256059011660993
ENSG00000130208,1.0
ENSG00000234906,1.0
ENSG00000110245,1.0
ENSG00000130203,1.0
ENSG00000198931,2.0
ENSG00000240583,0.09936149313368939
ENSG00000143595,0.4480049394975768
ENSG00000167580,0.10609037327126063
ENSG00000165272,0.7275858791181364
ENSG00000171885,0.09219056974195065
ENSG00000161798,0.05987229863473959
ENSG00000086159,0.09371316306385759
ENSG00000165269,0.9541368583253071
ENSG00000103375,2.143320235745915
ENSG00000103569,2.441291766569775
ENSG00000095139,0.5970706223295846
ENSG00000118520,1.0
ENSG00000081181,1.0
ENSG00000054267,0.15797619051227732
ENSG00000100299,1.6971209213377016
ENSG00000113273,5.0
ENSG00000006756,0.6386237594784314
ENSG00000129744,0.3987754559253371
ENSG00000156219,0.46452815111133966
ENSG00000111339,0.484759749766585
ENSG00000167311,0.23346199924196237
ENSG00000214435,1.0
ENSG00000104763,1.4851260791023622
ENSG00000188611,0.48512607910236216
ENSG00000198881,0.11046758015355025
ENSG00000116539,0.3167617751963422
ENSG00000126522,1.0
ENSG00000070669,1.0
ENSG00000108381,1.184674751998132
ENSG00000166183,1.6818160130622888
ENSG00000198363,0.31405721320714924
ENSG00000162174,0.8788205682361315
ENSG00000130707,1.0
ENSG00000107669,1.0
ENSG00000138363,2.0
ENSG00000206190,9.572165957462541
ENSG00000068650,5.032740878244293
ENSG00000101974,9.96725912175571
ENSG00000075673,1.5
ENSG00000163399,4.3433203127346956e-05
ENSG00000018625,0.00013176863761731327
ENSG00000105409,0.00016137297846103343
ENSG00000132681,4.923155935235457e-05
ENSG00000143153,4.853661994436551e-05
ENSG00000129244,0.00011858447671710502
ENSG00000069849,5.593177082652048e-05
ENSG00000101892,7.462013946938186e-05
ENSG00000196296,0.10940580118907856
ENSG00000174437,0.11707969587732615
ENSG00000074370,0.077794987328765
ENSG00000070961,0.4355734029273716
ENSG00000157087,0.4266522886126915
ENSG00000067842,0.3191528620828377
ENSG00000058668,0.27989995944507573
ENSG00000017260,0.1367924528210897
ENSG00000064270,0.09764854971576407
ENSG00000105675,0.5
ENSG00000186009,1.25
ENSG00000071553,0.1351092372460981
ENSG00000033627,0.10652643841139144
ENSG00000185344,0.1197024476863196
ENSG00000105929,0.12185226635911832
ENSG00000117410,0.12616834884122116
ENSG00000185883,0.07499931857570824
ENSG00000159720,0.0623619608531326
ENSG00000147614,0.12644273326235073
ENSG00000113732,2.512631186378371e-06
ENSG00000114573,6.715573212900493e-26
ENSG00000116039,9.334482583597774e-15
ENSG00000147416,5.995309285363122e-13
ENSG00000155097,3.2472331287690762e-12
ENSG00000143882,2.5851135977131696e-15
ENSG00000100554,6.715573212900493e-26
ENSG00000131100,1.4291038247870744e-14
ENSG00000250565,7.83191663710538e-13
ENSG00000128524,6.715573212900493e-26
ENSG00000136888,2.8592080222515007e-08
ENSG00000213760,1.4262966565598145e-09
ENSG00000151418,1.5438274075062127e-10
ENSG00000047249,0.11792513097439268
ENSG00000124406,1.4404482946540873
ENSG00000081923,3.3001473116655795
ENSG00000143515,5.15136263224752
ENSG00000148090,7.0
ENSG00000204195,0.48625971946648305
ENSG00000147160,0.2799496484022961
ENSG00000169255,3.0
ENSG00000162885,0.08062447728155425
ENSG00000172318,0.33700326776530676
ENSG00000162630,0.5041912814884649
ENSG00000235863,8.0
ENSG00000183778,3.463349638073179
ENSG00000176022,1.0
ENSG00000109956,0.3760206274716017
ENSG00000112309,0.33562526848762986
ENSG00000149541,0.28835410404076844
ENSG00000170340,5.911866531063618
ENSG00000179913,19.683393250572326
ENSG00000176383,3.773167936231448
ENSG00000176597,2.069082798984976
ENSG00000198488,1.5218203750578412
ENSG00000156966,3.260100013817574
ENSG00000177191,3.237254184179265
ENSG00000237172,0.05034848063331414
ENSG00000175711,3.584510807877494
ENSG00000135454,9.0
ENSG00000167080,0.10961806524164372
ENSG00000139044,0.08770560356998058
ENSG00000182272,0.12049066073183841
ENSG00000086062,7.640092660452172
ENSG00000117411,6.2548551139458075
ENSG00000158850,4.8513947670948125
ENSG00000121578,0.709504311109823
ENSG00000158470,5.801030052744806
ENSG00000118276,0.07833844438382759
ENSG00000027847,1.0950097574536535
ENSG00000136881,34.90654338324935
ENSG00000138376,0.006428479759740146
ENSG00000129151,1.0
ENSG00000185825,0.7822041291059837
ENSG00000060982,3.0
ENSG00000105552,3.0
ENSG00000114200,0.7977167321176433
ENSG00000248098,6.297614745198363
ENSG00000083123,6.33935670402629
ENSG00000103507,1.0
ENSG00000197580,2.1205880551659266
ENSG00000161267,0.5099971023200948
ENSG00000164039,0.6749992655527607
ENSG00000145692,0.3820293398131135
ENSG00000132840,0.6179706601868865
ENSG00000115760,0.009617441286367708
ENSG00000106605,1.2714412024812813
ENSG00000090013,1.7285587975187187
ENSG00000168487,1.0
ENSG00000172331,0.45791139244759355
ENSG00000162813,2.0
ENSG00000089234,0.007665174596304847
ENSG00000156983,0.33880994678229465
ENSG00000168000,0.1918568784711471
ENSG00000109743,1.487017713964784
ENSG00000169814,4.0
ENSG00000106392,0.42976396080182133
ENSG00000171155,0.5702360391981787
ENSG00000133742,0.26486255154384875
ENSG00000074410,0.2285311088344462
ENSG00000185015,0.3413644934779984
ENSG00000118298,0.18148058647859255
ENSG00000104267,0.4586585994366914
ENSG00000164879,0.2025971672454021
ENSG00000167434,0.27060771890660557
ENSG00000174990,0.33721543009107796
ENSG00000169239,0.7742592042927823
ENSG00000131686,0.17785097473408842
ENSG00000168748,0.24264726365121186
ENSG00000107159,0.31120559821642324
ENSG00000084774,3.0
ENSG00000198668,0.1904162633080875
ENSG00000143933,0.1369796708380081
ENSG00000160014,0.1902226524876223
ENSG00000171302,1.036443306909584
ENSG00000092529,0.17354028090160878
ENSG00000172508,2.0
ENSG00000121691,4.783907699844554
ENSG00000110395,0.0066384845426285125
ENSG00000114423,0.007101272862261715
ENSG00000142273,0.00570124097153941
ENSG00000105879,0.004946779343378973
ENSG00000159228,14.924695606108694
ENSG00000159231,10.43212212002581
ENSG00000145439,0.22744378996779183
ENSG00000160200,3.0
ENSG00000100814,0.007381279238966236
ENSG00000135218,4.841452564975849
ENSG00000004468,3.512982286035216
ENSG00000158825,0.6312787661400011
ENSG00000099804,0.0043556547679361925
ENSG00000103502,2.0
ENSG00000129596,1.0
ENSG00000163624,1.6837195305616888
ENSG00000101290,1.3162804694383112
ENSG00000170835,63.228979809991614
ENSG00000205923,0.5098674521999982
ENSG00000134255,6.2141327623109355
ENSG00000100422,1.0
ENSG00000223802,0.31522130266261017
ENSG00000143418,0.32133861102601763
ENSG00000154227,0.3909679741132501
ENSG00000090661,0.2657430730783152
ENSG00000139624,0.37171644471674353
ENSG00000172292,0.33501259440306336
ENSG00000198848,0.33327836607525024
ENSG00000172831,1.274749801996756
ENSG00000172828,0.2677263742974299
ENSG00000159398,0.36655603528280256
ENSG00000138135,5.0
ENSG00000070748,2.0
ENSG00000016391,2.156929489412921
ENSG00000072609,0.007206275252985934
ENSG00000133048,0.5052721572448975
ENSG00000134216,1.7926878501169852
ENSG00000133063,1.1990476870521682
ENSG00000110721,0.6259508906939681
ENSG00000100288,0.8231809790019797
ENSG00000123989,2.17240284150881
ENSG00000033100,0.8661202186979511
ENSG00000111666,1.7858672376890639
ENSG00000175264,1.0701161562210693
ENSG00000115526,0.06270976676799297
ENSG00000171310,1.3713385827239226
ENSG00000136213,1.0790551180950667
ENSG00000180767,0.920944882021551
ENSG00000169105,0.6286614171594596
ENSG00000182022,1.194565968375648
ENSG00000175040,4.507393340344181
ENSG00000122863,1.7318266954804213
ENSG00000140835,3.1887677021515826
ENSG00000135702,4.843316981307157
ENSG00000183196,2.770116596766724
ENSG00000147119,5.101434000767487
ENSG00000124302,0.0968275299178933
ENSG00000154080,0.07883079008497648
ENSG00000131873,1.8066196382225543
ENSG00000198108,2.488104008639994
ENSG00000100865,1.0
ENSG00000166165,0.22054711248019876
ENSG00000104879,0.3545288753312611
ENSG00000223572,0.607659574467089
ENSG00000237289,0.42528875376637804
ENSG00000131730,0.391975683955073
ENSG00000175505,0.12803347278064156
ENSG00000134852,0.057289946574384
ENSG00000137392,1.0
ENSG00000125246,2.0
ENSG00000092009,2.0
ENSG00000111726,3.0
ENSG00000162368,41.0
ENSG00000134326,2.0
ENSG00000150656,1.8952914061615207
ENSG00000133313,2.534972460199285
ENSG00000080802,0.005981247349683864
ENSG00000173786,2.0
ENSG00000068120,4.0
ENSG00000130309,0.3252644426272656
ENSG00000198756,0.22111472744896493
ENSG00000093010,20.457247931362403
ENSG00000129083,0.7851478683509684
ENSG00000184432,0.7097677021930839
ENSG00000105669,0.5134807350707994
ENSG00000181789,0.5608732158458449
ENSG00000158623,0.8336598562097192
ENSG00000173085,1.0
ENSG00000132423,3.0
ENSG00000110871,1.0
ENSG00000119723,7.48820160390956
ENSG00000167186,2.0
ENSG00000006695,3.171428571429831
ENSG00000131143,1.012680625232933
ENSG00000131055,0.9873193747670669
ENSG00000178741,2.0
ENSG00000135940,2.0
ENSG00000111775,1.237466226280965
ENSG00000156885,0.7625337737190347
ENSG00000126267,0.8807429131709783
ENSG00000160471,1.119257086829022
ENSG00000164919,2.0
ENSG00000161281,1.3239195550390555
ENSG00000112695,0.6760804449609447
ENSG00000131174,2.0
ENSG00000170516,2.0
ENSG00000127184,2.0
ENSG00000176340,2.0
ENSG00000047457,2.2202690308675277
ENSG00000091704,0.6493109875442741
ENSG00000158516,0.9731608846978069
ENSG00000163751,0.48652400231851944
ENSG00000158525,0.9221397567036632
ENSG00000165078,0.9688643687357363
ENSG00000178773,0.7579442919125905
ENSG00000080819,1.0
ENSG00000021826,2.0
ENSG00000110090,43.743330459112705
ENSG00000205560,38.87456971070546
ENSG00000169169,21.382099830181755
ENSG00000157184,40.34920635365074
ENSG00000095321,92.21327346554258
ENSG00000005339,0.05633802818441326
ENSG00000096006,0.3284029208118487
ENSG00000088766,2.0
ENSG00000005469,9.437520180806676
ENSG00000165475,1.0
ENSG00000116791,5.0
ENSG00000062485,1.0
ENSG00000139631,0.5047120418789706
ENSG00000147408,2.093079314346748
ENSG00000169826,1.9318288011663665
ENSG00000133275,0.2750415760398267
ENSG00000159692,0.2313822105766264
ENSG00000137770,0.24588730666774877
ENSG00000116761,5.0
ENSG00000171793,1.015745930137154
ENSG00000047230,0.9842540698628461
ENSG00000064601,32.61469820597544
ENSG00000164733,0.9044907071204878
ENSG00000109861,1.0182014083536342
ENSG00000117984,1.0932389272322216
ENSG00000196188,0.8652403123999907
ENSG00000174080,0.7682687496894673
ENSG00000100448,0.7145880631317529
ENSG00000103811,0.9777965903972937
ENSG00000143387,0.6522492013434766
ENSG00000135047,0.6718743987037251
ENSG00000256043,0.920075422407267
ENSG00000163131,1.0776542119454418
ENSG00000172543,0.8981413783616126
ENSG00000101160,0.76538269127928
ENSG00000107611,4.0
ENSG00000153015,0.027753156453772486
ENSG00000182224,0.8589743588024344
ENSG00000159348,0.2768489657266399
ENSG00000166394,0.20699914991733714
ENSG00000100243,0.1090960611769939
ENSG00000065615,0.1677529044971862
ENSG00000215883,0.23930291868184286
ENSG00000071967,1.0
ENSG00000179091,1.0
ENSG00000083799,0.011864733474672819
ENSG00000140459,6.0
ENSG00000160882,4.49316065777166
ENSG00000179142,6.151372749209338
ENSG00000148795,15.234878537853074
ENSG00000137869,1.8913990374312126
ENSG00000140465,7.993221875939285
ENSG00000140505,10.499605556172328
ENSG00000138061,8.713996083090183
ENSG00000231852,10.0
ENSG00000019186,8.0
ENSG00000095596,5.0
ENSG00000003137,11.0
ENSG00000135929,46.14698492452538
ENSG00000111012,3.0
ENSG00000197838,6.128337565729698
ENSG00000255974,3.4468851525721
ENSG00000198077,2.4480538308869844
ENSG00000197408,2.3024596261093957
ENSG00000108242,7.05599055177537
ENSG00000165841,5.670944314191841
ENSG00000138115,16.67297013309404
ENSG00000138109,20.097827602900413
ENSG00000100197,5.977637309788479
ENSG00000130649,29.465613422834586
ENSG00000197446,3.4286396174347122
ENSG00000134716,2.3614935009147477
ENSG00000186104,1.0
ENSG00000167600,2.8540092768323295
ENSG00000155016,1.363434128654231
ENSG00000146233,2.0
ENSG00000160868,46.30047686750068
ENSG00000021461,4.747063651423485
ENSG00000106258,12.384979979781422
ENSG00000036530,2.0
ENSG00000187048,1.5291089453150666
ENSG00000162365,1.5476623399167442
ENSG00000142973,2.093026858025304
ENSG00000171903,12.110850325754017
ENSG00000186204,3.8588784217656906
ENSG00000186115,9.398907313304987
ENSG00000171954,9.909550980514497
ENSG00000186529,16.585492681865244
ENSG00000186526,13.456209767476704
ENSG00000145476,4.002749141093553
ENSG00000186377,2.664088877954895
ENSG00000186160,2.522298991649574
ENSG00000001630,7.0
ENSG00000167910,3.4975124378602054
ENSG00000172817,4.0
ENSG00000180432,8.0
ENSG00000129562,0.25
ENSG00000134780,1.0707520890976547
ENSG00000164535,1.136901743185211
ENSG00000110887,6.105366038216766
ENSG00000123454,1.0
ENSG00000155368,20.0
ENSG00000105516,0.7057215387077441
ENSG00000137992,4.0
ENSG00000156136,4.98011363649288
ENSG00000080166,1.0
ENSG00000129187,1.0
ENSG00000179958,1.0
ENSG00000169738,1.0
ENSG00000153904,0.6154057017793428
ENSG00000213722,0.3845942982206571
ENSG00000132437,9.545349508995326
ENSG00000203797,1.0592092817826793
ENSG00000244038,0.25
ENSG00000157349,1.0
ENSG00000104325,14.392979056813985
ENSG00000242612,9.855846696413234
ENSG00000143753,2.3766654665518154
ENSG00000168350,2.6233345334481846
ENSG00000023697,1.0
ENSG00000185000,0.8012295498575892
ENSG00000062282,0.9968461317493004
ENSG00000184210,0.022349563895128596
ENSG00000065357,0.09784130687854456
ENSG00000136267,0.13261376895951485
ENSG00000077044,0.11621936988762209
ENSG00000153933,0.06306884481917643
ENSG00000058866,0.05740956827153521
ENSG00000102780,0.07876312719719113
ENSG00000157680,0.6013887330325123
ENSG00000274588,0.11050175030015953
ENSG00000145214,0.14941656941816794
ENSG00000149091,0.592776961235576
ENSG00000114956,2.0
ENSG00000116133,9.0
ENSG00000172893,5.0
ENSG00000117682,2.2767857142845336
ENSG00000104808,1.2534921149714877
ENSG00000228716,6.0
ENSG00000102967,1.0902396665629361
ENSG00000095059,3.0
ENSG00000100867,0.18412116331111772
ENSG00000162496,0.2561172792694879
ENSG00000157326,13.879112183937053
ENSG00000187630,0.2661061401034791
ENSG00000073737,0.2675433868813993
ENSG00000181192,1.4661654134748454
ENSG00000211452,4.883652429760207
ENSG00000211448,5.116347570239793
ENSG00000150768,1.25
ENSG00000091140,6.363028550775346
ENSG00000119689,3.0
ENSG00000132837,2.1938889535891994
ENSG00000106976,0.044310453627657134
ENSG00000087470,0.054511673570066796
ENSG00000079805,0.028009535161911424
ENSG00000197959,0.03698380424103481
ENSG00000130816,0.661942257413707
ENSG00000119772,0.716010498544859
ENSG00000088305,0.661942257413707
ENSG00000142182,0.9228346456217462
ENSG00000175283,1.0
ENSG00000167130,2.0
ENSG00000104885,0.31507942886066476
ENSG00000172269,1.0
ENSG00000015413,1.0697361336391942
ENSG00000167261,0.22755198486559075
ENSG00000141096,0.27244801513440925
ENSG00000117543,1.0
ENSG00000000419,0.9832164852587024
ENSG00000136908,0.9832164852587024
ENSG00000179085,0.9832164852587024
ENSG00000188641,4.0
ENSG00000147647,1.4089408941845334
ENSG00000092964,0.5910591058154666
ENSG00000111817,0.37656689682912287
ENSG00000168393,6.0
ENSG00000137857,0.6289437586222452
ENSG00000140279,0.37105624137775484
ENSG00000144048,0.17342382889233315
ENSG00000128951,2.369093941046229
ENSG00000198919,0.006739597957038455
ENSG00000147155,4.0
ENSG00000104823,4.644680529869845
ENSG00000121310,1.0
ENSG00000127884,70.84261811500562
ENSG00000167969,62.18726897294299
ENSG00000198721,55.77948313232046
ENSG00000156508,0.0717240412285135
ENSG00000101210,0.05104115544024463
ENSG00000167658,0.04995442754166294
ENSG00000241404,0.48872506805502947
ENSG00000146648,0.07269917706515983
ENSG00000113790,200.31454598660903
ENSG00000181090,0.569594390882757
ENSG00000204371,0.35689775124819606
ENSG00000243056,0.22109761585438809
ENSG00000066322,48.528550270835844
ENSG00000197977,7.667957970406953
ENSG00000119915,4.008339376899076
ENSG00000118402,5.9964253168403125
ENSG00000012660,9.697322713057565
ENSG00000170522,9.208159877972278
ENSG00000164181,7.037708483761715
ENSG00000134014,0.06395337541926784
ENSG00000167280,5.0
ENSG00000074800,0.34418876759388634
ENSG00000111674,0.37948517934519466
ENSG00000108515,0.27632605306091884
