,sample_1,sample_2,sample_3
ENSG00000000003,0.0,0.0,0.0
ENSG00000000419,1.4745098039215687,1.5262499999999999,1.3573901950063787
ENSG00000001036,3.0684931506849313,1.9347181008902077,0.6468646864686469
ENSG00000001084,1.0,1.0,1.0
ENSG00000001630,7.0,7.0,7.0
ENSG00000002549,1.957367240089753,1.728495575221239,1.7303149606299213
ENSG00000002587,2.0,2.0,2.0
ENSG00000003137,11.0,11.0,11.0
ENSG00000003989,9.902080319734798,15.070877077130309,13.459794183794042
ENSG00000004455,0.3707472207868565,0.4861193798491048,0.26182074613780293
ENSG00000004468,2.1428571428571432,3.1379310344827585,4.183673469387754
ENSG00000004478,0.008820172252775762,0.017343556433521944,0.02473333333333332
ENSG00000004779,1.0,1.0,1.0
ENSG00000004799,0.9114583333333331,0.5767533104462972,0.9752982287022531
ENSG00000004864,0.17986164488854728,2.990208877284595,1.0
ENSG00000004961,1.0,1.0,1.0
ENSG00000005022,0.03447607691161127,0.5842008573178199,0.07550782550782552
ENSG00000005075,2.0,2.0,2.0
ENSG00000005187,2.307692307692307,1.222052067381317,2.711864406779661
ENSG00000005339,0.029280895650925804,0.050511508951406645,0.04337464251668256
ENSG00000005469,9.337477797513321,9.359477124183007,9.477678571428571
ENSG00000005471,12.325006201458478,20.992323876069776,4.3373212238291705
ENSG00000005810,0.011957148095761962,0.008384176343239517,0.012784826514759212
ENSG00000005882,0.006597222222222222,0.2824914173614517,0.019399927702132787
ENSG00000006007,1.0,1.0,1.0
ENSG00000006071,0.004117933026394806,1.8040772145047797e-05,0.0338409475465313
ENSG00000006530,6.0,6.0,6.0
ENSG00000006534,23.355300472458424,31.82333570963647,14.701815812096912
ENSG00000006625,4.0,4.0,4.0
ENSG00000006695,3.502679938744257,3.1246246246246248,3.0722181282240237
ENSG00000006756,0.44144552319309605,1.7378429058859375,0.4782608695652174
ENSG00000006757,6.7026401468977115,4.405179148211629,1.5792226498360964
ENSG00000007168,1.581135091926459,0.6125244618395302,1.3290322580645162
ENSG00000007541,0.07871198568872988,0.1363636363636364,0.05249343832020997
ENSG00000007944,0.013319189061763319,0.00019681165124975394,0.016102408078715724
ENSG00000008130,1.0,1.0,1.0
ENSG00000008311,2.621598639455782,2.5381986819624114,2.683887915936953
ENSG00000008394,0.1305959801459998,51.03475242021855,2.6855085771420026
ENSG00000008513,8.061810154525388,9.330055316533496,7.41794871794872
ENSG00000009335,0.004924301954004924,0.007774060224365279,0.004579880890730198
ENSG00000009413,0.1897717666948436,0.07046388725778038,0.35163288288288286
ENSG00000009830,0.21649484536082478,0.3157894736842105,0.14871794871794872
ENSG00000010256,1.0,1.0,1.0
ENSG00000010404,3.0,3.0,3.0
ENSG00000010932,1.3157894736842106,1.026431718061674,2.5
ENSG00000011009,0.145873320537428,0.2568306010928962,0.22535211267605634
ENSG00000011198,2.26436244745446,0.5128205128205128,3.225368063420159
ENSG00000011275,0.004714757190004714,0.0024798268057469007,0.0028482651475919257
ENSG00000011405,5.0,5.0,5.0
ENSG00000012232,3.4910634186736593,1.855565689051025,1.4669043260429715
ENSG00000012660,41.784227470483934,21.680667406882414,19.426181838229134
ENSG00000012779,27.0,27.0,27.0
ENSG00000012963,0.003575357535753578,0.0018303483566227115,0.002217115484205077
ENSG00000013288,0.7391304347826088,0.6735849056603774,0.07575757575757576
ENSG00000013375,1.0,1.0,1.0
ENSG00000013392,0.10806174957118353,0.34517766497461927,0.37179487179487175
ENSG00000013503,2.0,2.0,2.0
ENSG00000013561,0.008840169731258852,0.005786262546742762,0.0014241325737959628
ENSG00000014138,6.317252416349052e-05,0.00035685471358530384,4.731622378681203e-05
ENSG00000014641,2.0,2.0,2.0
ENSG00000015532,0.7524752475247525,0.9677419354838709,0.6610169491525423
ENSG00000016391,2.011630218687873,2.0224658421990602,2.006629101756712
ENSG00000016864,0.15579034597058214,0.2851368730479516,0.14033290653008965
ENSG00000017260,0.023234715992137497,0.12326732673267331,0.01817591691009412
ENSG00000017797,1.886100386100386,1.9957716701902748,1.7490396927016645
ENSG00000018280,0.021301775147928994,0.023420865862313695,0.12359550561797754
ENSG00000018510,1.0,1.0,1.0
ENSG00000023041,0.05104946735576417,0.049571879224876075,0.03151236342725705
ENSG00000023228,1.0,1.0,1.0
ENSG00000023330,3.0,3.0,3.0
ENSG00000023572,0.3606973058637084,0.14388243335611756,0.2717149220489977
ENSG00000023697,1.0,1.0,1.0
ENSG00000023909,1.0,1.0,1.0
ENSG00000024048,0.006993556498506992,0.005904349537492623,0.00694264629725531
ENSG00000025708,1.0,1.0,1.0
ENSG00000025800,0.5373665480427046,0.6557377049180327,0.6669921875
ENSG00000026652,0.11067713846077769,0.00435604193967977,0.20058215228309378
ENSG00000027847,1.0596643878185208,1.1168473268418153,1.1403329065300896
ENSG00000030066,1.0271535580524345,1.0211576846307386,1.0174763033175356
ENSG00000031698,1.0,1.0,1.0
ENSG00000032444,0.043186180422264867,0.12386156648451734,0.08706786171574904
ENSG00000033011,1.0,1.0,1.0
ENSG00000033100,0.425531914893617,0.4807395993836671,0.27303754266211605
ENSG00000033170,1.0,1.0,1.0
ENSG00000033178,0.002069254544502071,0.00442826215311946,0.005049197307094776
ENSG00000033627,0.09979623352600342,0.08393397865439634,0.32554134406143953
ENSG00000033867,1.823321554770318,1.2424242424242422,2.8484848484848486
ENSG00000034677,0.007425742574257431,0.007419799252115721,0.014678275504919758
ENSG00000035687,0.06561679790026247,0.6647398843930636,0.03430079155672823
ENSG00000036530,2.0,2.0,2.0
ENSG00000036672,0.0386346750579083,0.022401156188706514,0.052133342349043196
ENSG00000037757,1.0,1.0,1.0
ENSG00000037897,1.0,1.0,1.0
ENSG00000038002,4.0,4.0,4.0
ENSG00000038210,0.11904761904761903,1.007278020378457,0.39897698209718674
ENSG00000038274,1.7544378698224852,1.1735015772870663,0.05656565656565657
ENSG00000039123,0.038389192886456903,0.05847308031774051,0.0525808936825886
ENSG00000039650,1.0,1.0,1.0
ENSG00000040933,0.36272040302267006,2.3846153846153846,0.2943722943722944
ENSG00000041880,0.024002493765586046,0.028639618138424822,0.01638433768397668
ENSG00000043514,1.0,1.0,1.0
ENSG00000044446,0.0017176596886741816,0.034227181878747494,0.013185090157508374
ENSG00000047230,1.118279569892473,0.3079847908745247,0.5342465753424658
ENSG00000047249,0.12477477477477476,0.054704595185995616,0.11305785123966942
ENSG00000047315,2.0,2.0,2.0
ENSG00000047410,1.0,1.0,1.0
ENSG00000048028,0.07853677723875702,0.010323113451016826,0.03164514165934143
ENSG00000048392,3.5,3.5,3.5
ENSG00000049239,1.6206896551724137,1.5815691158156913,1.7129817444219069
ENSG00000049759,0.00663994970925664,0.008797480810864,0.00883609528741586
ENSG00000049860,40.57995474362541,35.32107335267303,18.040645734500593
ENSG00000051341,0.0016906170752324606,0.0011743981209630064,0.00563063063063063
ENSG00000051382,1.015988603867456,0.9382968452735897,0.6389298213298952
ENSG00000052802,7.033557046979865,12.957746478873242,4.448979591836734
ENSG00000053371,4.21602787456446,4.976003801377999,4.8986175115207375
ENSG00000054148,3.917365783233297,2.088607296046482,3.1840442471615296
ENSG00000054267,0.39586523736600315,0.39639639639639634,0.690493736182756
ENSG00000054392,0.006750342790844849,0.0036052275799909866,0.002300172512938471
ENSG00000054983,3.0,3.0,3.0
ENSG00000055483,0.0057689786285564405,0.01331681635181171,0.011900737034282237
ENSG00000055609,0.029045811448098972,0.09426696956383877,0.11205111313431024
ENSG00000057252,60.0,60.0,60.0
ENSG00000058056,0.08915694244132687,0.0059874058015897584,0.03827168841706676
ENSG00000058600,2.0,2.0,2.0
ENSG00000058668,0.7724737795137354,0.2695930537259734,0.20282861883131756
ENSG00000058804,1.0,1.0,1.0
ENSG00000059378,0.009039900249376563,0.03579952267303103,0.02166064981949458
ENSG00000059573,3.0058239122987325,3.0112316034082105,3.0252754374594946
ENSG00000059804,2.5281306154437324,2.962586658744811,4.681652359022509
ENSG00000060642,2.0074580484773152,2.109498438361198,2.0696542893725995
ENSG00000060762,1.5,1.3802723347725008,1.5
ENSG00000060971,125.23733465115154,134.53881504440213,126.54317007916694
ENSG00000060982,3.0,3.0,3.0
ENSG00000061918,0.7236024844720498,0.01968019680196802,0.03193832599118943
ENSG00000062485,1.0,1.0,1.0
ENSG00000062822,6.768484731802553e-06,0.00020170049028734569,0.00013721704898175482
ENSG00000063176,2.301075268817204,3.3405797101449277,2.4321329639889195
ENSG00000063601,0.020027005814804377,0.0790902613350935,0.07636846381853765
ENSG00000063854,1.8638059701492538,1.9966258962463095,1.943899018232819
ENSG00000064225,4.0,4.0,4.0
ENSG00000064601,31.87342785979407,32.520441188978616,32.69385677538904
ENSG00000064651,2.0,2.0,2.0
ENSG00000065154,1.0,1.0,1.0
ENSG00000065357,0.03786191536748329,0.05454545454545455,0.007423904974016335
ENSG00000065427,1.0,1.0,1.0
ENSG00000065518,1.0,1.0,1.0
ENSG00000065534,0.11933832217408429,0.9950549450549451,0.13606710158434296
ENSG00000065615,0.05997109826589596,0.04172821270310192,0.011171032357473035
ENSG00000065621,0.06566066224581772,0.030654768658257888,0.0640886295386198
ENSG00000065833,0.8919382504288165,0.6548223350253808,0.6282051282051282
ENSG00000065911,0.9290698299644707,0.03173531838452621,2.843105327432931
ENSG00000065923,1.2266666666666666,0.5396825396825397,1.180722891566265
ENSG00000065989,0.0889679715302491,0.035046728971962614,0.058128078817734
ENSG00000066322,43.49566069428892,43.9533948940793,56.67461993243243
ENSG00000066379,2.0,2.0,2.0
ENSG00000066651,0.7821011673151751,0.7391304347826086,0.6743589743589744
ENSG00000066926,1.0,1.0,1.0
ENSG00000067057,1.0701178288584121,0.03021148036253777,0.4565061107117182
ENSG00000067064,2.0,2.0,2.0
ENSG00000067113,0.5619393440126613,1.9275959813666905,3.809897846342328
ENSG00000067177,0.0007514761137949543,0.001748834110592938,0.013185090157508374
ENSG00000067225,7.0,7.0,7.0
ENSG00000067829,3.609418282548477,1.8826574633304567,3.697780307342061
ENSG00000067992,0.023958333333333328,0.06130456105934282,0.0017471984576454993
ENSG00000068001,0.34302757766255215,0.19529790385053541,0.7709801981558588
ENSG00000068120,4.0,4.0,4.0
ENSG00000068308,0.0028407849307285496,0.01971714669144214,0.009263641896003788
ENSG00000068366,29.030648402359486,4.102055440937614,9.708744899394954
ENSG00000068383,0.5596868884540117,1.0705845963501393,0.9368598576775945
