,sample_1,sample_2,sample_3,sample_4
ENSG00000166135,0.14146868250539954,0.6260162601626016,0.12774193548387097,0.15530903328050716
ENSG00000166136,1.0,1.0,1.0,1.0
ENSG00000166165,0.6916600894501446,1.9719678186510146,1.6734693877551021,1.96875
ENSG00000166169,0.024623803009575923,0.06652205350686914,0.03998025666337611,0.07179866765358993
ENSG00000166224,4.0,4.0,4.0,4.0
ENSG00000166228,5.408374606033318,6.491209656258199,6.014400000000001,6.743505605687721
ENSG00000166262,0.3904761904761905,0.3180473372781065,0.05301204819277109,0.04422442244224423
ENSG00000166311,2.8787061994609164,2.005434782608696,2.354066985645933,2.8746518105849583
ENSG00000166340,3.5851648351648353,3.2017353579175705,3.650187798193077,3.638728323699422
ENSG00000166349,1.4924036653434038e-05,0.000724569932685116,0.00040804054634481577,0.0004056015711724021
ENSG00000166394,0.007947976878612716,0.050488599348534204,0.005603448275862069,0.0022156573116691282
ENSG00000166411,1.0,1.0,1.0,1.0
ENSG00000166548,3.0,3.0,3.0,3.0
ENSG00000166562,2.0,2.0,2.0,2.0
ENSG00000166741,1.0,1.0,1.0,1.0
ENSG00000166747,0.14811229428848016,0.05205091937765204,0.2959905660377359,0.24653979238754326
ENSG00000166794,0.0038597789879976736,0.02439613526570049,0.10359670241482455,0.15024423109314466
ENSG00000166796,0.0018777147951238523,0.015942439177316012,0.03984708792373815,0.16105414869299772
ENSG00000166816,3.0421500482492116,3.035921360824553,3.0220942280435956,4.282462264885565
ENSG00000166825,0.008975317875841436,0.40057845263919023,0.1824742268041237,1.0697345132743363
ENSG00000166908,2.4222222222222225,2.6666666666666665,0.5763688760806917,1.7461928934010151
ENSG00000166986,2.0,2.0,2.0,2.0
ENSG00000167004,0.23657187993680884,0.2799479166666667,0.3310843373493976,0.1577613873092731
ENSG00000167107,0.11050574610755479,0.02994941551842057,0.17430428322614303,0.12319591283471351
ENSG00000167186,2.0,2.0,2.0,2.0
ENSG00000167280,5.0,5.0,5.0,5.0
ENSG00000167283,1.0,1.0,1.0,1.0
ENSG00000167306,38.027568811056135,38.03159938659514,38.03172355220109,38.02919244480028
ENSG00000167315,67.84939790421151,71.088669670396,68.5717496538401,78.21413031451584
ENSG00000167325,3.5,3.5,3.5,3.5
ENSG00000167363,0.1668211306765524,1.2867132867132867,0.43062200956937796,0.15156017830609209
ENSG00000167397,1.0,1.0,1.0,1.0
ENSG00000167468,3.1604140887256698,5.120286535916439,3.8032803815566334,4.1728890141743396
ENSG00000167508,2.0,2.0,2.0,2.0
ENSG00000167588,1.0538258575197887,1.834688346883469,1.087912087912088,2.979654120040692
ENSG00000167658,0.34279489196877083,0.07850448037902975,0.08689136188259305,0.15536717131814395
ENSG00000167699,0.20324427480916032,0.3966119924710944,0.33421516754850084,0.3755274261603375
ENSG00000167701,2.1485148514851486,2.636094674556213,2.5652173913043477,2.6487771739130435
ENSG00000167703,4.799999999999999,5.0,7.486486486486485,4.027027027027026
