ID,Flux
MAR06412,0.9999999999999964
MAR04040,3.999999999999997
MAR04042,1.0
MAR04046,3.999999999999997
MAR04080,1.0
MAR04419,3.999999999999997
MAR03802_f,2.9999999999999964
MAR03829_f,4.999999999999993
MAR03890,2.999999999999997
MAR00710_f,3.999999999999997
MAR04139_f,3.999999999999997
MAR04145,0.9999999999999964
MAR04152_f,1.999999999999993
MAR04209,2.0
MAR04410_f,26.49999999999993
MAR04589_f,0.9999999999999964
MAR06413,2.0
MAR06414_f,1.999999999999993
MAR03977,3.999999999999997
MAR06914,4.499999999999988
MAR06916,18.49999999999995
MAR06918,8.999999999999975
MAR06921,6.999999999999982
MAR08746,0.9999999999999964
MAR03825,5.999999999999993
MAR04852_f,15.49999999999999
MAR04855_f,24.499999999999936
MAR04898_f,4.499999999999988
MAR04926,0.9999999999999964
MAR05043,20.499999999999943
MAR06289,16.499999999999986
MAR06328_f,20.499999999999943
MAR02216_f,20.499999999999986
MAR11430,0.9999999999999964
MAR20069,0.9999999999999964
MAR04002_r,3.9999999999999964
MAR04412_r,1.0
MAR04016_r,1.0
MAR03804_r,2.9999999999999964
MAR03827_r,5.999999999999993
MAR06409_r,2.9999999999999893
MAR03958_r,2.9999999999999964
MAR04141_r,6.999999999999989
MAR04408_r,23.499999999999936
MAR04458_r,0.9999999999999964
MAR04652_r,1.999999999999993
temporary_exchange_MAM01975[c],1.0
temporary_exchange_MAM02630[c],4.499999999999988
temporary_exchange_MAM02751[c],8.499999999999954
temporary_exchange_MAM01285[c],8.499999999999954
temporary_exchange_MAM02039[c],8.499999999999986
temporary_exchange_MAM02040[c],10.499999999999947
temporary_exchange_MAM01371[c],8.499999999999954
temporary_exchange_MAM01596[c],4.999999999999993
temporary_exchange_MAM02578[c],2.0
